hanzi,tl,frequency,poj,tl_num,poj_num
番麥枝,huan-be̍h-ki,16,hoan-be̍h-ki,huan1beh8ki1,hoan1beh8ki1
畫圖板,uē-tôo-pán,16,ōe-tô͘-pán,ue7too5pan2,oe7too5pan2
畫圖板,uī-tôo-pán,16,ūi-tô͘-pán,ui7too5pan2,ui7too5pan2
畫鼻影,uē-phīnn-iánn,16,ōe-phīⁿ-iáⁿ,ue7phinn7iann2,oe7phinn7iann2
痟牛症,siáu-gû-tsìng,16,siáu-gû-chèng,siau2gu5tsing3,siau2gu5cheng3
痟狗病,siáu-káu-pēnn,16,siáu-káu-pēⁿ,siau2kau2penn7,siau2kau2penn7
痟狗病,siáu-káu-pīnn,16,siáu-káu-pīⁿ,siau2kau2pinn7,siau2kau2pinn7
痟鹿症,siáu-lo̍k-tsìng,16,siáu-lo̍k-chèng,siau2lok8tsing3,siau2lok8cheng3
發球權,huat-kiû-khuân,16,hoat-kiû-khoân,huat4kiu5khuan5,hoat4kiu5khoan5
發球權,huat-kiû-kuân,16,hoat-kiû-koân,huat4kiu5kuan5,hoat4kiu5koan5
益生菌,ik-sing-khún,16,ek-seng-khún,ik4sing1khun2,ek4seng1khun2
盜本壘,tō-pún-luí,16,tō-pún-lúi,to7pun2lui2,to7pun2lui2
監視器,kàm-sī-khì,16,kàm-sī-khì,kam3si7khi3,kam3si7khi3
目墘線,ba̍k-kînn-suànn,16,ba̍k-kîⁿ-sòaⁿ,bak8kinn5suann3,bak8kinn5soann3
目尾痕,ba̍k-bué-hûn,16,ba̍k-bóe-hûn,bak8bue2hun5,bak8boe2hun5
目尾痕,ba̍k-bé-hûn,16,ba̍k-bé-hûn,bak8be2hun5,bak8be2hun5
目屎溝,ba̍k-sái-kau,16,ba̍k-sái-kau,bak8sai2kau1,bak8sai2kau1
目彩盤,ba̍k-tshái-puânn,16,ba̍k-chhái-pôaⁿ,bak8tshai2puann5,bak8chhai2poann5
目彩筅,ba̍k-tshái-tshíng,16,ba̍k-chhái-chhéng,bak8tshai2tshing2,bak8chhai2chheng2
目眉筅,ba̍k-bâi-tshíng,16,ba̍k-bâi-chhéng,bak8bai5tshing2,bak8bai5chheng2
目眉筆,ba̍k-bâi-pit,16,ba̍k-bâi-pit,bak8bai5pit4,bak8bai5pit4
目眉粉,ba̍k-bâi-hún,16,ba̍k-bâi-hún,bak8bai5hun2,bak8bai5hun2
目眉膠,ba̍k-bâi-ka,16,ba̍k-bâi-ka,bak8bai5ka1,bak8bai5ka1
目睭頭,ba̍k-tsiu-thâu,16,ba̍k-chiu-thâu,bak8tsiu1thau5,bak8chiu1thau5
直排輪,ti̍t-pâi-lián,16,ti̍t-pâi-lián,tit8pai5lian2,tit8pai5lian2
直的,ti̍t--ê,16,ti̍t--ê,tit8e5,tit8e5
真假值,tsin-ké-ta̍t,16,chin-ké-ta̍t,tsin1ke2tat8,chin1ke2tat8
眼影盤,gán-iánn-puânn,16,gán-iáⁿ-pôaⁿ,gan2iann2puann5,gan2iann2poann5
眼影筅,gán-iánn-tshíng,16,gán-iáⁿ-chhéng,gan2iann2tshing2,gan2iann2chheng2
碳跤跡,thuànn-kha-jiah,16,thòaⁿ-kha-jiah,thuann3kha1jiah4,thoann3kha1jiah4
碳跤跡,thuànn-kha-liah,16,thòaⁿ-kha-liah,thuann3kha1liah4,thoann3kha1liah4
確認框,khak-jīn-khing,16,khak-jīn-kheng,khak4jin7khing1,khak4jin7kheng1
確認框,khak-līn-khing,16,khak-līn-kheng,khak4lin7khing1,khak4lin7kheng1
神波刀,sîn-pho-to,16,sîn-pho-to,sin5pho1to1,sin5pho1to1
禽流感,khîm-liû-kám,16,khîm-liû-kám,khim5liu5kam2,khim5liu5kam2
禽鳥類,khîm-tsiáu-luī,16,khîm-chiáu-lūi,khim5tsiau2lui7,khim5chiau2lui7
秋田狗,tshiu-tiân-káu,16,chhiu-tiân-káu,tshiu1tian5kau2,chhiu1tian5kau2
穆斯林,bo̍k-su-lîm,16,bo̍k-su-lîm,bok8su1lim5,bok8su1lim5
積分賽,tsik-hun sài,16,chek-hun sài,tsik4hun1sai3,chek4hun1sai3
空心球,khang-sim-kiû,16,khang-sim-kiû,khang1sim1kiu5,khang1sim1kiu5
空心磚,khang-sim-tsng,16,khang-sim-chng,khang1sim1tsng1,khang1sim1chng1
空手道,khang-tshiú-tō,16,khang-chhiú-tō,khang1tshiu2to7,khang1chhiu2to7
窯烘麭,iô-hang-pháng,16,iô-hang-pháng,io5hang1phang2,io5hang1phang2
米割包,bí-kuah-pau,16,bí-koah-pau,bi2kuah4pau1,bi2koah4pau1
米格魯,bí-gū-luh,16,bí-gū-luh,bi2gu7luh4,bi2gu7luh4
粉刺鋏,hún-tshì-giap,16,hún-chhì-giap,hun2tshi3giap4,hun2chhi3giap4
粉尾筅,hún-bué-tshíng,16,hún-bóe-chhéng,hun2bue2tshing2,hun2boe2chheng2
粉尾筅,hún-bé-tshíng,16,hún-bé-chhéng,hun2be2tshing2,hun2be2chheng2
粉底液,hún-té-i̍k,16,hún-té-e̍k,hun2te2ik8,hun2te2ek8
粉底筅,hún-tué-tshíng,16,hún-tóe-chhéng,hun2tue2tshing2,hun2toe2chheng2
粉底筅,hún-té-tshíng,16,hún-té-chhéng,hun2te2tshing2,hun2te2chheng2
粉拭仔,hún-tshit-á,16,hún-chhit-á,hun2tshit4a2,hun2chhit4a2
粉撲仔,hún-phok-á,16,hún-phok-á,hun2phok4a2,hun2phok4a2
粉紅醬,hún-âng-tsiùnn,16,hún-âng-chiùⁿ,hun2ang5tsiunn3,hun2ang5chiunn3
粑粑絲,pa-pa-si,16,pa-pa-si,pa1pa1si1,pa1pa1si1
精華帶,tsing-huâ-tuà,16,cheng-hôa-tòa,tsing1hua5tua3,cheng1hoa5toa3
精華液,tsing-huâ-i̍k,16,cheng-hôa-e̍k,tsing1hua5ik8,cheng1hoa5ek8
糖餡餅,thn̂g-ānn-piánn,16,thn̂g-āⁿ-piáⁿ,thng5ann7piann2,thng5ann7piann2
紅貴賓,âng-kuì-pin,16,âng-kùi-pin,ang5kui3pin1,ang5kui3pin1
紐結糖,niú-kat-thn̂g,16,niú-kat-thn̂g,niu2kat4thng5,niu2kat4thng5
素顏霜,sòo-gân-song,16,sò͘-gân-song,soo3gan5song1,soo3gan5song1
終端機,tsiong-tuan-ki,16,chiong-toan-ki,tsiong1tuan1ki1,chiong1toan1ki1
終結者,tsiong-kiat-tsiá,16,chiong-kiat-chiá,tsiong1kiat4tsia2,chiong1kiat4chia2
組合齒,tsoo-ha̍p-khí,16,cho͘-ha̍p-khí,tsoo1hap8khi2,choo1hap8khi2
綠奶茶,li̍k-ling-tê,16,le̍k-leng-tê,lik8ling1te5,lek8leng1te5
綠奶茶,li̍k-ni-tê,16,le̍k-ni-tê,lik8ni1te5,lek8ni1te5
網仔瓜,bāng-á-kue,16,bāng-á-koe,bang7a2kue1,bang7a2koe1
網仔篩,bāng-á-thai,16,bāng-á-thai,bang7a2thai1,bang7a2thai1
緊的,kín--ê,16,kín--ê,kin2e5,kin2e5
練習生,liān-si̍p-sing,16,liān-si̍p-seng,lian7sip8sing1,lian7sip8seng1
總教練,tsóng-kàu-liān,16,chóng-kàu-liān,tsong2kau3lian7,chong2kau3lian7
羅宋湯,lô-sòng-thng,16,lô-sòng-thng,lo5song3thng1,lo5song3thng1
羅素狗,lô-sòo-káu,16,lô-sò͘-káu,lo5soo3kau2,lo5soo3kau2
羊駱駝,iûnn-lo̍k-tô,16,iûⁿ-lo̍k-tô,iunn5lok8to5,iunn5lok8to5
羌仔虎,kiunn-á-hóo,16,kiuⁿ-á-hó͘,kiunn1a2hoo2,kiunn1a2hoo2
美妝卵,bí-tsong-nn̄g,16,bí-chong-nn̄g,bi2tsong1nng7,bi2chong1nng7
羽絨衫,ú-jiông-sann,16,ú-jiông-saⁿ,u2jiong5sann1,u2jiong5sann1
羽絨衫,ú-liông-sann,16,ú-liông-saⁿ,u2liong5sann1,u2liong5sann1
翕貼機,hip-tah-ki,16,hip-tah-ki,hip4tah4ki1,hip4tah4ki1
翕隨有,hip-suî-ū,16,hip-sûi-ū,hip4sui5u7,hip4sui5u7
考古題,khó-kóo-tê,16,khó-kó͘-tê,kho2koo2te5,kho2koo2te5
耐力賽,nāi-li̍k-sài,16,nāi-le̍k-sài,nai7lik8sai3,nai7lek8sai3
耳機空,hī-ki-khang,16,hī-ki-khang,hi7ki1khang1,hi7ki1khang1
耳機空,hīnn-ki-khang,16,hīⁿ-ki-khang,hinn7ki1khang1,hinn7ki1khang1
聯合國,liân-ha̍p-kok,16,liân-ha̍p-kok,lian5hap8kok4,lian5hap8kok4
肉桂捲,jio̍k-kuì-kńg,16,jio̍k-kùi-kńg,jiok8kui3kng2,jiok8kui3kng2
肉桂捲,lio̍k-kuì-kńg,16,lio̍k-kùi-kńg,liok8kui3kng2,liok8kui3kng2
肌少症,ki-tsió-tsìng,16,ki-chió-chèng,ki1tsio2tsing3,ki1chio2cheng3
肌耐力,ki-nāi-li̍k,16,ki-nāi-le̍k,ki1nai7lik8,ki1nai7lek8
肚臍丁,tōo-tsâi-ting,16,tō͘-châi-teng,too7tsai5ting1,too7chai5teng1
肥身症,puî-sin-tsìng,16,pûi-sin-chèng,pui5sin1tsing3,pui5sin1cheng3
胭脂筆,ian-tsi-pit,16,ian-chi-pit,ian1tsi1pit4,ian1chi1pit4
胸坎捒,hing-khám-sak,16,heng-khám-sak,hing1kham2sak4,heng1kham2sak4
能耗比,lîng-hònn-pí,16,lêng-hòⁿ-pí,ling5honn3pi2,leng5honn3pi2
脈衝光,me̍h-tshiong-kng,16,me̍h-chhiong-kng,meh8tshiong1kng1,meh8chhiong1kng1
脣線筆,tûn-suànn-pit,16,tûn-sòaⁿ-pit,tun5suann3pit4,tun5soann3pit4
膨獅狗,phòng-sai-káu,16,phòng-sai-káu,phong3sai1kau2,phong3sai1kau2
膨粉筅,phòng-hún tshíng,16,phòng-hún chhéng,phong3hun2tshing2,phong3hun2chheng2
膨粉餅,phòng-hún-piánn,16,phòng-hún-piáⁿ,phong3hun2piann2,phong3hun2piann2
膽固醇,tánn-kòo-sûn,16,táⁿ-kò͘-sûn,tann2koo3sun5,tann2koo3sun5
自由跤,tsū-iû-kha,16,chū-iû-kha,tsu7iu5kha1,chu7iu5kha1
自由車,tsū-iû-tshia,16,chū-iû-chhia,tsu7iu5tshia1,chu7iu5chhia1
自責分,tsū-tsik-hun,16,chū-chek-hun,tsu7tsik4hun1,chu7chek4hun1
自閉症,tsū-pì-tsìng,16,chū-pì-chèng,tsu7pi3tsing3,chu7pi3cheng3
臭殕茶,tshàu-phú-tê,16,chhàu-phú-tê,tshau3phu2te5,chhau3phu2te5
舍利子,sià-lī-tsú,16,sià-lī-chú,sia3li7tsu2,sia3li7chu2
舒芙蕾,su-hu-lé,16,su-hu-lé,su1hu1le2,su1hu1le2
芥藍仔,kè-nâ-á,16,kè-nâ-á,ke3na5a2,ke3na5a2
芥藍仔,kè-nê-á,16,kè-nê-á,ke3ne5a2,ke3ne5a2
芬多精,hun-to-tsing,16,hun-to-cheng,hun1to1tsing1,hun1to1cheng1
茯苓糕,ho̍k-lîng-ko,16,ho̍k-lêng-ko,hok8ling5ko1,hok8leng5ko1
茶米卵,tê-bí-nn̄g,16,tê-bí-nn̄g,te5bi2nng7,te5bi2nng7
草橄仔,tshó-kan-á,16,chhó-kan-á,tsho2kan1a2,chho2kan1a2
草莓醬,tsháu-m̂-tsiùnn,16,chháu-m̂-chiùⁿ,tshau2m5tsiunn3,chhau2m5chiunn3
莫德納,moo-té-nah,16,mo͘-té-nah,moo1te2nah4,moo1te2nah4
莫斯科,bo̍k-su-kho,16,bo̍k-su-kho,bok8su1kho1,bok8su1kho1
菇類湯,koo-luī-thng,16,ko͘-lūi-thng,koo1lui7thng1,koo1lui7thng1
菇類醬,koo-luī-tsiùnn,16,ko͘-lūi-chiùⁿ,koo1lui7tsiunn3,koo1lui7chiunn3
菇類麵,koo-luī-mī,16,ko͘-lūi-mī,koo1lui7mi7,koo1lui7mi7
落崎賽,lo̍h-kiā-sài,16,lo̍h-kiā-sài,loh8kia7sai3,loh8kia7sai3
葉黃素,ia̍p-hông-sòo,16,ia̍p-hông-sò͘,iap8hong5soo3,iap8hong5soo3
著球點,tio̍h-kiû-tiám,16,tio̍h-kiû-tiám,tioh8kiu5tiam2,tioh8kiu5tiam2
蒙古巡,bông-kóo-sûn,16,bông-kó͘-sûn,bong5koo2sun5,bong5koo2sun5
蓄水池,thiok-tsuí-tî,16,thiok-chúi-tî,thiok4tsui2ti5,thiok4chui2ti5
蓄水率,thiok-tsuí-lu̍t,16,thiok-chúi-lu̍t,thiok4tsui2lut8,thiok4chui2lut8
蓄水量,thiok-tsuí-liōng,16,thiok-chúi-liōng,thiok4tsui2liong7,thiok4chui2liong7
蓮苞頭,liân-pau-thâu,16,liân-pau-thâu,lian5pau1thau5,lian5pau1thau5
薄 tshì-sìr,po̍h tshì-sìr,16,po̍h chhì-sìr,poh8tshi3sir3,poh8chhi3sir3
薄 tshì-sù,po̍h tshì-sù,16,po̍h chhì-sù,poh8tshi3su3,poh8chhi3su3
薄喙脣,po̍h tshuì-tûn,16,po̍h chhùi-tûn,poh8tshui3tun5,poh8chhui3tun5
薰衫草,hun-sann-tsháu,16,hun-saⁿ-chháu,hun1sann1tshau2,hun1sann1chhau2
藏水艦,tshàng-tsuí-lām,16,chhàng-chúi-lām,tshang3tsui2lam7,chhang3chui2lam7
蘋果光,phōng-kó-kng,16,phōng-kó-kng,phong7ko2kng1,phong7ko2kng1
蘋果派,phōng-kó-phài,16,phōng-kó-phài,phong7ko2phai3,phong7ko2phai3
蘋果肌,phōng-kó-ki,16,phōng-kó-ki,phong7ko2ki1,phong7ko2ki1
處理器,tshú-lí-khì,16,chhú-lí-khì,tshu2li2khi3,chhu2li2khi3
蝴蝶球,ôo-tia̍p-kiû,16,ô͘-tia̍p-kiû,oo5tiap8kiu5,oo5tiap8kiu5
蝶仔䘼,ia̍h-á-ńg,16,ia̍h-á-ńg,iah8a2ng2,iah8a2ng2
蝶仔泅,ia̍h-á-siû,16,ia̍h-á-siû,iah8a2siu5,iah8a2siu5
蝶仔球,ia̍h-á-kiû,16,ia̍h-á-kiû,iah8a2kiu5,iah8a2kiu5
螺絲球,lôo-si-kiû,16,lô͘-si-kiû,loo5si1kiu5,loo5si1kiu5
螺螄粉,lê-sai-hún,16,lê-sai-hún,le5sai1hun2,le5sai1hun2
蟳仔球,tsîm-á-kiû,16,chîm-á-kiû,tsim5a2kiu5,chim5a2kiu5
蠓仔電,báng-á-tiān,16,báng-á-tiān,bang2a2tian7,bang2a2tian7
衝懸球,tshìng-kuân-kiû,16,chhèng-koân-kiû,tshing3kuan5kiu5,chheng3koan5kiu5
衝鋒銃,tshiong-hong-tshìng,16,chhiong-hong-chhèng,tshiong1hong1tshing3,chhiong1hong1chheng3
被安打,pī an-tánn,16,pī an-táⁿ,pi7an1tann2,pi7an1tann2
複合弓,ho̍k-ha̍p king,16,ho̍k-ha̍p keng,hok8hap8king1,hok8hap8keng1
西施狗,se-si-káu,16,se-si-káu,se1si1kau2,se1si1kau2
西洋棋,se-iûnn-kî,16,se-iûⁿ-kî,se1iunn5ki5,se1iunn5ki5
視神經,sī-sîn-king,16,sī-sîn-keng,si7sin5king1,si7sin5keng1
視網膜,sī-bāng-mo̍oh,16,sī-bāng-mo̍͘h,si7bang7mooh8,si7bang7mooh8
解析度,kái-sik-tōo,16,kái-sek-tō͘,kai2sik4too7,kai2sek4too7
觸控板,tshiok-khòng-pán,16,chhiok-khòng-pán,tshiok4khong3pan2,chhiok4khong3pan2
觸身球,tshiok-sin-kiû,16,chhiok-sin-kiû,tshiok4sin1kiu5,chhiok4sin1kiu5
訂閱制,tīng-ua̍t-tsè,16,tēng-oa̍t-chè,ting7uat8tse3,teng7oat8che3
討論區,thó-lūn-khu,16,thó-lūn-khu,tho2lun7khu1,tho2lun7khu1
記憶體,kì-ik-thé,16,kì-ek-thé,ki3ik4the2,ki3ek4the2
記錄員,kì-lo̍k-uân,16,kì-lo̍k-oân,ki3lok8uan5,ki3lok8oan5
記錄檔,kì-lio̍k-tòng,16,kì-lio̍k-tòng,ki3liok8tong3,ki3liok8tong3
記錄檔,kì-lo̍k-tóng,16,kì-lo̍k-tóng,ki3lok8tong2,ki3lok8tong2
調味料,tiâu-bī-liāu,16,tiâu-bī-liāu,tiau5bi7liau7,tiau5bi7liau7
調理棒,tiâu-lí-pāng,16,tiâu-lí-pāng,tiau5li2pang7,tiau5li2pang7
護手霜,hōo-tshiú-song,16,hō͘-chhiú-song,hoo7tshiu2song1,hoo7chhiu2song1
護脣膏,hōo-tûn-ko,16,hō͘-tûn-ko,hoo7tun5ko1,hoo7tun5ko1
讀卡機,tha̍k-khah-ki,16,tha̍k-khah-ki,thak8khah4ki1,thak8khah4ki1
變化球,piàn-huà-kiû,16,piàn-hòa-kiû,pian3hua3kiu5,pian3hoa3kiu5
變異株,piàn-ī-tsu,16,piàn-ī-chu,pian3i7tsu1,pian3i7chu1
變速球,piàn-sok-kiû,16,piàn-sok-kiû,pian3sok4kiu5,pian3sok4kiu5
豆腐麵,tāu-hū-mī,16,tāu-hū-mī,tau7hu7mi7,tau7hu7mi7
豬流感,ti-liû-kám,16,ti-liû-kám,ti1liu5kam2,ti1liu5kam2
豬流感,tu-liû-kám,16,tu-liû-kám,tu1liu5kam2,tu1liu5kam2
貴賓狗,kuì-pin-káu,16,kùi-pin-káu,kui3pin1kau2,kui3pin1kau2
費南雪,huì-lâm-seh,16,hùi-lâm-seh,hui3lam5seh4,hui3lam5seh4
資料庫,tsu-liāu-khòo,16,chu-liāu-khò͘,tsu1liau7khoo3,chu1liau7khoo3
賽末點,sài-bua̍t-tiám,16,sài-boa̍t-tiám,sai3buat8tiam2,sai3boat8tiam2
走掛拍,tsáu-kuà-phah,16,cháu-kòa-phah,tsau2kua3phah4,chau2koa3phah4
起泡片,khí-pho-phìnn,16,khí-pho-phìⁿ,khi2pho1phinn3,khi2pho1phinn3
起跑線,khí-pháu-suànn,16,khí-pháu-sòaⁿ,khi2phau2suann3,khi2phau2soann3
起跑點,khí-pháu-tiám,16,khí-pháu-tiám,khi2phau2tiam2,khi2phau2tiam2
超音波,tshiau-im-pho,16,chhiau-im-pho,tshiau1im1pho1,chhiau1im1pho1
越武道,ua̍t-bú-tō,16,oa̍t-bú-tō,uat8bu2to7,oat8bu2to7
趖蟲類,sô-thâng-luī,16,sô-thâng-lūi,so5thang5lui7,so5thang5lui7
趨角筅,tshu-kak-tshíng,16,chhu-kak-chhéng,tshu1kak4tshing2,chhu1kak4chheng2
趨輪枋,tshu-lián-pang,16,chhu-lián-pang,tshu1lian2pang1,chhu1lian2pang1
趨過頭,tshu-kuè-thâu,16,chhu-kòe-thâu,tshu1kue3thau5,chhu1koe3thau5
趨過頭,tshu-kè-thâu,16,chhu-kè-thâu,tshu1ke3thau5,chhu1ke3thau5
跆拳道,tâi-kûn-tō,16,tâi-kûn-tō,tai5kun5to7,tai5kun5to7
跤後筋,kha-āu-kin,16,kha-āu-kin,kha1au7kin1,kha1au7kin1
跤後筋,kha-āu-kun,16,kha-āu-kun,kha1au7kun1,kha1au7kun1
跤扒泅,kha-pê-siû,16,kha-pê-siû,kha1pe5siu5,kha1pe5siu5
路透社,lōo-thàu-siā,16,lō͘-thàu-siā,loo7thau3sia7,loo7thau3sia7
軍用狗,kun-iōng-káu,16,kun-iōng-káu,kun1iong7kau2,kun1iong7kau2
軟剾匙,nńg-khau-sî,16,nńg-khau-sî,nng2khau1si5,nng2khau1si5
軟轎床,nńg-kiō-tshn̂g,16,nńg-kiō-chhn̂g,nng2kio7tshng5,nng2kio7chhng5
載入中,tsài-ji̍p-tiong,16,chài-ji̍p-tiong,tsai3jip8tiong1,chai3jip8tiong1
載入中,tsài-li̍p-tiong,16,chài-li̍p-tiong,tsai3lip8tiong1,chai3lip8tiong1
輸入欄,su-ji̍p-nuâ,16,su-ji̍p-nôa,su1jip8nua5,su1jip8noa5
輸入欄,su-li̍p-nuâ,16,su-li̍p-nôa,su1lip8nua5,su1lip8noa5
輾的,lián--ê,16,lián--ê,lian2e5,lian2e5
轉接頭,tsuán-tsiap-thâu,16,choán-chiap-thâu,tsuan2tsiap4thau5,choan2chiap4thau5
迷客夏,bê-kheh-hā,16,bê-kheh-hā,be5kheh4ha7,be5kheh4ha7
迷眾頁,bê-tsiòng-ia̍h,16,bê-chiòng-ia̍h,be5tsiong3iah8,be5chiong3iah8
迷迭香,bê-tia̍t-hiang,16,bê-tia̍t-hiang,be5tiat8hiang1,be5tiat8hiang1
逆雙殺,gi̍k-siang-sat,16,ge̍k-siang-sat,gik8siang1sat4,gek8siang1sat4
透明度,thàu-bîng-tōo,16,thàu-bêng-tō͘,thau3bing5too7,thau3beng5too7
透明度,thò-bîng-tōo,16,thò-bêng-tō͘,tho3bing5too7,tho3beng5too7
過路人,kuè-lōo-lâng,16,kòe-lō͘-lâng,kue3loo7lang5,koe3loo7lang5
遠近法,hn̄g-kīn-huat,16,hn̄g-kīn-hoat,hng7kin7huat4,hng7kin7hoat4
遠近法,hn̄g-kūn-huat,16,hn̄g-kūn-hoat,hng7kun7huat4,hng7kun7hoat4
邊緣人,pian-iân-jîn,16,pian-iân-jîn,pian1ian5jin5,pian1ian5jin5
酸種麭,sng-tsíng-pháng,16,sng-chéng-pháng,sng1tsing2phang2,sng1cheng2phang2
酸薟湯,sng-hiam-thng,16,sng-hiam-thng,sng1hiam1thng1,sng1hiam1thng1
重巡膠,tîng-sûn-ka,16,têng-sûn-ka,ting5sun5ka1,teng5sun5ka1
重巡貼,tîng-sûn-tah,16,têng-sûn-tah,ting5sun5tah4,teng5sun5tah4
重整理,tîng tsíng-lí,16,têng chéng-lí,ting5tsing2li2,teng5cheng2li2
重載入,tîng tsài-ji̍p,16,têng chài-ji̍p,ting5tsai3jip8,teng5chai3jip8
金屬感,kim-sio̍k-kám,16,kim-sio̍k-kám,kim1siok8kam2,kim1siok8kam2
金滑感,kim-ku̍t-kám,16,kim-ku̍t-kám,kim1kut8kam2,kim1kut8kam2
金萱茶,kim-suan-tê,16,kim-soan-tê,kim1suan1te5,kim1soan1te5
鈉含量,nà-hâm-liōng,16,nà-hâm-liōng,na3ham5liong7,na3ham5liong7
鈕仔餅,liú-á-piánn,16,liú-á-piáⁿ,liu2a2piann2,liu2a2piann2
銃子球,tshìng-tsí-kiû,16,chhèng-chí-kiû,tshing3tsi2kiu5,chheng3chi2kiu5
鋁箔紙,lī-po̍h-tsuá,16,lī-po̍h-chóa,li7poh8tsua2,li7poh8choa2
鋁箔紙,lū-po̍h-tsuá,16,lū-po̍h-chóa,lu7poh8tsua2,lu7poh8choa2
鎮暴銃,tìn-pō-tshìng,16,tìn-pō-chhèng,tin3po7tshing3,tin3po7chheng3
長打率,tn̂g-tánn-lu̍t,16,tn̂g-táⁿ-lu̍t,tng5tann2lut8,tng5tann2lut8
開發者,khai-huat-tsiá,16,khai-hoat-chiá,khai1huat4tsia2,khai1hoat4chia2
開講室,khai-káng-sik,16,khai-káng-sek,khai1kang2sik4,khai1kang2sek4
閣踏壘,koh ta̍h-luí,16,koh ta̍h-lúi,koh4tah8lui2,koh4tah8lui2
閬位坐,làng-uī-tsē,16,làng-ūi-chē,lang3ui7tse7,lang3ui7che7
防曝乳,hông-pha̍k-jú,16,hông-pha̍k-jú,hong5phak8ju2,hong5phak8ju2
防曝乳,hông-pha̍k-lú,16,hông-pha̍k-lú,hong5phak8lu2,hong5phak8lu2
防禦率,hông-gū-lu̍t,16,hông-gū-lu̍t,hong5gu7lut8,hong5gu7lut8
防護員,hông-hōo-uân,16,hông-hō͘-oân,hong5hoo7uan5,hong5hoo7oan5
阿華田,a-huâ-tiân,16,a-hôa-tiân,a1hua5tian5,a1hoa5tian5
隔暝醉,keh-mê-tsuì,16,keh-mê-chùi,keh4me5tsui3,keh4me5chui3
隔暝醉,keh-mî-tsuì,16,keh-mî-chùi,keh4mi5tsui3,keh4mi5chui3
隔離霜,keh-lī-song,16,keh-lī-song,keh4li7song1,keh4li7song1
隨身碟,suî-sin-tia̍p,16,sûi-sin-tia̍p,sui5sin1tiap8,sui5sin1tiap8
雙偷壘,siang-thau-luí,16,siang-thau-lúi,siang1thau1lui2,siang1thau1lui2
雙刀流,siang-to-liû,16,siang-to-liû,siang1to1liu5,siang1to1liu5
雙殺打,siang-sat-tánn,16,siang-sat-táⁿ,siang1sat4tann2,siang1sat4tann2
雙盜壘,siang-tō-luí,16,siang-tō-lúi,siang1to7lui2,siang1to7lui2
雙蹄目,siang-tuê-bo̍k,16,siang-tôe-bo̍k,siang1tue5bok8,siang1toe5bok8
雙蹄目,siang-tê-bo̍k,16,siang-tê-bo̍k,siang1te5bok8,siang1te5bok8
雙響炮,siang-hiáng-phàu,16,siang-hiáng-phàu,siang1hiang2phau3,siang1hiang2phau3
雞肉塊,ke-bah-tè,16,ke-bah-tè,ke1bah4te3,ke1bah4te3
雞肉塊,kue-bah-tè,16,koe-bah-tè,kue1bah4te3,koe1bah4te3
離岸流,lī-huānn-lâu,16,lī-hōaⁿ-lâu,li7huann7lau5,li7hoann7lau5
雪納瑞,si-náu-sò,16,si-náu-sò,si1nau2so3,si1nau2so3
雪花冰,seh-hue-ping,16,seh-hoe-peng,seh4hue1ping1,seh4hoe1peng1
電扶梯,tiān-hû-thui,16,tiān-hû-thui,tian7hu5thui1,tian7hu5thui1
電磁爐,tiān-tsû-lôo,16,tiān-chû-lô͘,tian7tsu5loo5,tian7chu5loo5
電腦鼠,tiān-náu-tshí,16,tiān-náu-chhí,tian7nau2tshi2,tian7nau2chhi2
電腦鼠,tiān-náu-tshú,16,tiān-náu-chhú,tian7nau2tshu2,tian7nau2chhu2
霜淇淋,sng-kî-lîm,16,sng-kî-lîm,sng1ki5lim5,sng1ki5lim5
霧目眉,bū-ba̍k-bâi,16,bū-ba̍k-bâi,bu7bak8bai5,bu7bak8bai5
霹靂舞,phik-li̍k-bú,16,phek-le̍k-bú,phik4lik8bu2,phek4lek8bu2
青奶茶,tshenn-ling-tê,16,chheⁿ-leng-tê,tshenn1ling1te5,chhenn1leng1te5
青奶茶,tshinn-ni-tê,16,chhiⁿ-ni-tê,tshinn1ni1te5,chhinn1ni1te5
韓系妝,hân-hē-tsong,16,hân-hē-chong,han5he7tsong1,han5he7chong1
頂一步,tíng-tsi̍t-pōo,16,téng-chi̍t-pō͘,ting2tsit8poo7,teng2chit8poo7
頂半場,tíng-puànn-tiûnn,16,téng-pòaⁿ-tiûⁿ,ting2puann3tiunn5,teng2poann3tiunn5
預售厝,ī-siū-tshù,16,ī-siū-chhù,i7siu7tshu3,i7siu7chhu3
預售厝,ū-siū-tshù,16,ū-siū-chhù,u7siu7tshu3,u7siu7chhu3
頭前番,thâu-tsîng-huan,16,thâu-chêng-hoan,thau5tsing5huan1,thau5cheng5hoan1
類普篩,luī-phóo-thai,16,lūi-phó͘-thai,lui7phoo2thai1,lui7phoo2thai1
顯示卡,hián-sī-khah,16,hián-sī-khah,hian2si7khah4,hian2si7khah4
飄目眉,phiau-ba̍k-bâi,16,phiau-ba̍k-bâi,phiau1bak8bai5,phiau1bak8bai5
飛行傘,hui-hîng-suànn,16,hui-hêng-sòaⁿ,hui1hing5suann3,hui1heng5soann3
食甲飽,tsia̍h-kah-pá,16,chia̍h-kah-pá,tsiah8kah4pa2,chiah8kah4pa2
養樂多,ióng-lo̍k-to,16,ióng-lo̍k-to,iong2lok8to1,iong2lok8to1
馬卡龍,ma-khá-lóng,16,ma-khá-lóng,ma1kha2long2,ma1kha2long2
