hanzi,tl
北管樂,pak-kuán-ga̍k
卡片,khah-phìnn
去聲,khì-siann
古典主義,Kóo-tián Tsú-gī
古典音樂,kóo-tián im-ga̍k
古典詩,kóo-tián-si
古典舞,kóo-tián-bú
古箏,kóo-tsing
箏,tsing
句式,kù-sik
另存新檔,līng-tsûn-sin-tóng
另存新檔,līng-tsûn-sin-tòng
台江國家公園,Tâi-kang Kok-ka Kong-hn̂g
台灣優良農產品標章,Tâi-uân-iu-liông-lông-sán-phín-phiau-tsiong
台灣優良農產品標章,Tâi-uân-iu-liông-lông-sán-phín-piau-tsiong
司法院,Su-huat-īnn
四分位數,sì-hun-uī-sòo
四位小數,sì uī sió-sòo
四角錐,sì-kak-tsui
四拍,sù-phik
四拍指揮法,sù-phik tsí-hui-huat
四則混合運算,sì-tsik hūn-ha̍p ūn-suàn
四重奏,sù-tîng-tsàu
四書,Sù-su
四格尪仔圖,sì-keh ang-á-tôo
四捨五入,sì siá gōo ji̍p
四等星,sì-tíng-tshenn
外心,guā-sim
外戚,guā-tshik
外接圓,guā-tsiap-înn
巨蟹座,Kī-hāi-tsō
布袋戲尪仔,pòo-tē-hì ang-á
平刀,pênn-to
平仄,piânn-tseh
平方公寸,pîng-hong kong-tshùn
平方厘米,pîng-hong lî-bí
平方根,pîng-hong-kin
平方毫米,pîng-hong hô-bí
平常年,pîng-siông-nî
平行四邊形柱,pîng-hîng sì-pinn-hîng-thiāu
平行線,pîng-hîng-suànn
平均,pîng-kin
平均溫度,pîng-kin un-tōo
平均數,pîng-kin-sòo
平板電腦,pênn-pán tiān-náu
平版印刷,pênn-pán ìn-suat
平面座標,pênn-bīn-tsō-piau
平面座標,pênn-bīn-tsō-phiau
平飛球,pênn-pue-kiû
平臺式鋼琴,pênn-tâi-sik kǹg-khîm
平聲,piânn-siann
幼兒期,iù-jî-kî
幼葉仔,iù-hio̍h-á
上店窗,tshiūnn-tiàm-thang
打擊樂器,tánn-kik-ga̍k-khì
打擊樂器,tá-kik-ga̍k-khì
末啟詞,bua̍t-khé-sû
本島,pún-tó
本葉,pún-hio̍h
本領,pún-líng
本壘,pún-luí
正十二邊形,tsiànn-tsa̍p-jī-pinn-hîng
正五邊形,tsiànn-gōo-pinn-hîng
順手發球,sūn-tshiú huat-kiû
正比關係,tsìng-pí kuan-hē
正桮拍球,tsiànn-pue phah-kiû
正廳,tsiànn-thian
母數,bó-sòo
母數,bú-sòo
民主,bîn-tsú
民主國家,bîn-tsú kok-ka
民俗文物,bîn-sio̍k bûn-bu̍t
民間說唱,bîn-kan suat-tshiùnn
民俗藝陣,bîn-siok gē-tīn
民族舞,bîn-tso̍k-bú
民族舞蹈,bîn-tso̍k bú-tō
民間歌謠,bîn-kan kua-iâu
民謠,bîn-iâu
永夜,íng-iā
永晝,íng-tiù
玄武岩,hiân-bú-gâm
玄武岩,hiân-bú-giâm
玄學,hiân-ha̍k
番麥,huan-be̍h
空心塑膠枋,khang-sim sok-ka-pang
性命力,sènn-miā-li̍k
生長激素,sing-tióng kik-sòo
生活公約,sing-ua̍h kong-iok
生理期,sing-lí-kî
生產者,sing-sán-tsiá
生產線,sing-sán-suànn
生殖系統,sing-si̍t hē-thóng
田徑,tiân-kìng
甲狀腺,kah-tsōng-suànn
頷胿腺,ām-kui-suànn
白羊座,Pe̍h-iûnn-tsō
白雲母,pe̍h-hûn-bó
白雲母,pe̍h-hûn-bú
白話字,Pe̍h-uē-jī
白黏膠,pe̍h-liâm-ka
白糊仔,pe̍h-kôo-á
白頭鵠仔,pe̍h-thâu-khok-á
白蟻,pe̍h-hiā
大水蟻,tuā-tsuí-hiā
白露,pe̍h-lōo
皮脂腺,phuê-tsi-suànn
皮膚,phuê-hu
皮膚色,phuê-hu-sik
肉色,bah-sik
石版畫,tsi̍oh-pán-uē
立方公寸,li̍p-hong kong-tshùn
立冬,li̍p-tang
徛定跳遠,khiā-tiānn-thiàu-hn̄g
徛定跳遠,khiā-tiānn-thiàu-uán
立春,li̍p-tshun
立秋,li̍p-tshiu
立夏,li̍p-hē
立體,li̍p-thé
立體作品,li̍p-thé tsok-phín
立體結構,li̍p-thé kiat-kòo
交尾,kau-bué
交流,kau-liû
交響樂,kau-hióng-ga̍k
交響樂,kau-hiáng-ga̍k
仰角度,gióng-kak-tōo
徛鵝,khiā-gô
覆地弓身,phak-tē-king-sin
托體能,thuh-thé-lîng
先乘除後加減,sing sîng tî āu ka kiám
光合作用,kong-ha̍p tsok-iōng
光束,kng-sok
光能,kng-lîng
光碟,kong-tia̍p
光碟機,kong-tia̍p-ki
光影戲,kng-iánn-hì
光影藝術創作,kng-iánn gē-su̍t tshòng-tsok
光線色散,kng-suànn sik-suànn
光學,kong-ha̍k
全文,tsuân-bûn
全休止符,tsuân-hiu-tsí-hû
全音符,tsuân-im-hû
全部量,tsuân-pōo-liōng
全程馬拉松,tsuân-tîng ma-lá-sóng
全等多邊形,tsuân-tíng to-pinn-hîng
全等梯形,tsuân-tíng thui-hîng
全等圓形,tsuân-tíng înn-hîng
全壘打,tsuân-luí-tánn
hőng-mú-láng,hőng-mú-láng
共同質因數,kiōng-tông tsit-in-sòo
再生資源,tsài-sing tsu-guân
焐冰,ù ping
列式,lia̍t-sik
列表法,lia̍t-pió-huat
列舉法,lia̍t-kí-huat
劣弧,lua̍t-hôo
印刷,ìn-suat
印刷術,ìn-suat-su̍t
印表機,ìn-pió-ki
印象主義,Ìn-siōng Tsú-gī
合奏,ha̍p-tsàu
合奏曲,ha̍p-tsàu-khik
合奏樂器,ha̍p-tsàu ga̍k-khì
合唱曲,ha̍p-tshiùnn-khik
合球,ha̍p-kiû
gì-tà,gì-tà
仝分母,kāng-hun-bó
仝分母,kāng-hun-bú
仝分母分數,kāng-hun-bó-hun-sòo
仝分母分數,kāng-hun-bú-hun-sòo
同位角,tông-uī-kak
仝沿,kāng-iân
仝輩,kāng-puè
仝勻,kāng-ûn
俗麭,sio̍k-pháng
俗麭,siok-pháng
向正爿掠齊,hiòng tsiànn-pîng lia̍h-tsê
向倒爿掠齊,hiòng tò-pîng lia̍h-tsê
因數分解,in-sòo hun-kái
地下水,tē-hā-tsuí
所在,sóo-tsāi
番薯,han-tsî
地表水,tē-piáu-tsuí
地層塌窩,tē-tsân lap-o
地標,tē-piau
地標,tē-phiau
地盤夯懸,tē-puânn giâ-kuân
地質,tē-tsit
地動帶,tē-tāng-tài
地動規模,tē-tāng kui-bôo
青苔,tshenn-thî
多位數,to uī sòo
多項式,to-hāng-sik
多樣性,to-iūnn-sìng
字母,jī-bú
字母,jī-bó
字帖,jī-thiap
錢筒仔,tsînn-tâng-á
宇宙,ú-tiū
守備,siú-pī
安山岩,an-san-gâm
安山岩,an-san-giâm
安全帽,an-tsuân-bō
安非他命,an-hui-tha-bīng
尖喙夾仔,tsiam-tshuì-ngeh-á
成年期,sîng-liân-kî
成語典故,sîng-gí tián-kòo
成績,sîng-tsik
成藥,sîng-io̍h
便藥仔,piān-io̍h-á
收納袋,siu-la̍p-tē
收成,siu-sîng
曲,khik
曲目,khik-bo̍k
曲式,khik-sik
曲流,khiok-lâu
曲風,khik-hong
曲棍球,khiok-kùn-kiû
曲譜,khik-phóo
有效日期,iú-hāu-ji̍t-kî
有氧運動,iú-ióng ūn-tōng
有氧舞蹈,iú-ióng bú-tō
有氧適能,iú-ióng sik-lîng
有理化,iú-lí-huà
有機堆肥,iú-ki tui-puî
有機農產品,iú-ki lông-sán-phín
有機農業,iú-ki lông-gia̍p
朱一貴事件,Tsu It-kuì Sū-kiānn
大紅花,tuā-âng-hue
燈仔花,ting-á-hue
燈籃仔花,ting-nâ-á-hue
次女高音,tshù lú-ko-im
次中音笛仔,tshù tiong-im ta̍t-á
死亡,sí-bông
紗仔衫,se-á-sann
潭仔,thâm-á
池仔,tî-á
埤仔,pi-á
鳥鼠仔色,niáu-tshí-á-sik
殕色,phú-sik
百分位數字,pah-hun-uī sòo-jī
百合花,pik-ha̍p-hue
iú-lih,iú-lih
司公鈃,sai-kong-giang
百科全書,pah-kho-tsuân-su
時計果,sî-kè-kó
百家姓,Pik-ka-sènn
竹籐藝,tik-tîn-gē
羽毛,ú-môo
老人年金,lāu-lâng-nî-kim
老化,nóo-huà
耳空吱,hīnn-khang-ki
耳機,hīnn-ki
肌群,ki-kûn
自由球,tsū-iû-kiû
自由軟體,tsū-iû nńg-thé
自我價值,tsū-ngóo kè-ta̍t
自動駕駛,tsū-tōng kà-sú
自然文學,tsū-jiân bûn-ha̍k
自然生態,tsū-jiân sing-thài
自然科學,tsū-jiân kho-ha̍k
自然過渡法,tsū-jiân kuè-tōo-huat
自轉,tsū-tsuán
後齻,āu-tsan
色紙,sik-tsuá
色階,sik-kai
色鉛筆,sik-iân-pit
色調,sik-tiāu
色環,sik-khuân
色點,sik-tiám
血管,hueh-kńg
血管硬化,hueh-kńg ngē-huà
衫仔弓,sann-á-king
衫弓仔,sann-king-á
衫仔架,sann-á-kè
衫架仔,sann-kè-á
西卡紙,se-khah-tsuá
西醫,se-i
伯勞仔,pit-lô-á
伴奏,phuānn-tsàu
位值,uī-ta̍t
低手發球,kē-tshiú huat-kiû
低音,kē-im
低音笛仔,kē-im ta̍t-á
低音提琴,kē-im thê-khîm
低音喇叭,kē-im lá-pah
低音管,kē-im-kuán
低笙,kē-sing
低碳,kē-thuànn
低碳食物,kē-thuànn si̍t-bu̍t
低碳飲食,kē-thuànn ím-si̍t
作曲,tsok-khik
作畫,tsok-uē
畫圖,uē-tôo
作詞,tsok-sû
作業系統,tsok-gia̍p hē-thóng
免疫力,bián-i̍k-li̍k
免疫系統,bián-i̍k hē-thóng
冷空氣,líng-khong-khì
判別式,phuànn-pia̍t-sik
助詞,tsōo-sû
助燃性,tsōo-jiân-sìng
卵子,luán-tsú
卵胎生,luán-thai-sing
卵巢,nn̄g-tsâu
拍莓,phah-m̂
結莓,kiat-m̂
吸力,khip-li̍k
吸水紙,khip-tsuí-tsuá
欶水紙,suh-tsuí-tsuá
歕管樂器,pûn-kuán ga̍k-khì
歕喙仔,pûn-tshuì-á
均衡飲食,kin-hîng ím-si̍t
坐標平面,tsō-piau-pênn-bīn
坐標平面,tsō-phiau-pênn-bīn
壯年期,tsòng-liân-kî
宋詞,Sòng-sû
完全小節,uân-tsuân sió-tsat
尾溜,bué-liu
尾仔,bué-á
尾羽,bué-ú
尾針,bué-tsiam
線尾,suànn-bué
尾翼,bué-si̍t
尾聲,bué-siann
尾局,bué-kio̍k
泄尿,tshuā-jiō
尿道,jiō-tō
外人,guā-lâng
尪姨,ang-î
序奏,sū-tsàu
形變,hîng-piàn
快門,khuài-mn̂g
快速鍵,khuài-sok-kiān
快速齒,khuài-sok-khí
扭著,láu--tio̍h náu--tio̍h
扮仙,pān-sian
扮公伙仔,pān-kong-hué-á
拍風雷,phah hong-luî
節脈,tsat-me̍h
節脈,tsat-be̍h
度晬,tōo-tsè
投票率,tâu-phiò-lu̍t
投影,tâu-iánn
投影片,tâu-iánn-phìnn
抗體,khòng-thé
折仔戲,tsiat-á-hì
折扣,tsiat-khàu
去倒走,khì-tò-tsáu
拗射現象,áu-siā hiān-siōng
改編,kái-pian
材質,tsâi-tsit
決賽,kuat-sài
沉水性植物,tîm-tsuí-sìng si̍t-bu̍t
沖、褪、泡、崁、送,tshiâng、thǹg、phàu、khàm、sàng
沖積,tshiong-tsik
沙池,sua-tî
膨椅,phòng-í
沙鈴,sua-lîng
沙埔排球,sua-poo pâi-kiû
男中音,lâm-tiong-im
男低音,lâm-kē-im
學仔,o̍h-á
漢學仔,hàn-o̍h-á
手曲關節,tshiú-khiau kuan-tsat
肚臍,tōo-tsâi
肝炎,kuann-iām
肝硬化,kuann-ngē-huà
肝癌,kuann-gâm
檨仔,suāinn-á
角色,kak-sik
腳數,kioh-siàu
角柱底面,kak-thiāu té-bīn
角球,kak-kiû
言詞,giân-sû
言語霸凌,giân-gí pà-lîng
言論自由,giân-lūn tsū-iû
貝氏洗喙法,Puè--sī sé-tshuì-huat
青竹絲,tshenn-tik-si
赤尾鮐,tshiah-bué-tai
行位,kiânn-uī
行步,kiânn-pōo
走廊,tsáu-lông
跤尾,kha-bué
跤盤,kha-puânn
跤印,kha-ìn
跤跡,kha-jiah
身心健康,sin-sim kiān-khong
身材,sin-tsâi
體格,thé-keh
身體質量指數,sin-thé tsit-liōng tsí-sòo
身體機能,sin-thé ki-lîng
雙清,siang-tshing
阮琴,guán-khîm
防守,hông-siú
防毒軟體,hông-to̍k nńg-thé
防腐劑,hông-hú-tse
防風颱,hông hong-thai
防蟲,hông-thâng
防曝膏,hông-pha̍k-ko
奶酸,ling-sng
奶酸,lin-sng
奶癌,ling-gâm
奶癌,lin-gâm
亞麻布,a-muâ-pòo
亞運,A-ūn
吊鬼仔,tiàu-kuí-á
併步,pìng-pōo
依賴性,i-nāi-sìng
依賴性,i-lāi-sìng
兒童文學,jî-tông bûn-ha̍k
兒童合唱團,jî-tông ha̍p-tshiùnn-thuân
囡仔冊,gín-á-tsheh
囡仔書,gín-á-tsu
兒童期,jî-tông-kî
囡仔戲,gín-á-hì
囡仔齣,gín-á-tshut
兒童劇場,jî-tiông-kio̍k-tiûnn
兒童劇場,jî-tiông-ki̍k-tiûnn
兩拍,nn̄g-phik
兩棲類,lióng-tshe-luī
具象主義,Kū-siōng Tsú-gī
具體描寫,kū-thé-biô-siá
具體描寫,kū-thé-biâu-siá
剾刀,khau-to
掠痧,lia̍h-sua
刻,khik
刻板印象,khik-pán ìn-siōng
協奏曲,hia̍p-tsàu-khik
協調能力,hia̍p-tiâu lîng-li̍k
取消鍵,tshú-siau-kiān
取消齒,tshú-siau-khí
取景,tshú-kíng
受精卵,siū-tsing-luán
有雄卵(家禽),ū-hîng-nn̄g
周長公式,tsiu-tn̂g kong-sik
味覺摹寫,bī-kak bôo-siá
呼吸系統,hoo-khip hē-thóng
固定唱名,kòo-tīng tshiùnn-miâ
糞埽分類,pùn-sò hun-luī
糞埽場,pùn-sò-tiûnn
夜行性,iā-hîng-sìng
暗光鳥,àm-kong-tsiáu
奇幻小說,kî-huàn-sió-suat
奇幻小說,kî-huàn-siáu-suat
奈米,nāi-bí
季風氣候,kuì-hong khì-hāu
宗教舞蹈,tsong-kàu bú-tō
官方語言,kuann-hong gí-giân
定位枋,tīng-uī-pang
定音鼓,tīng-im-kóo
定價,tīng-kè
定點投籃,tīng-tiám tâu-nâ
蹛的環境,tuà ê khuân-kíng
岩漿,gâm-tsiunn
岩漿,giâm-tsiunn
底盤,té-puânn
底邊長,té-pinn-tn̂g
弦切角,hiân-tshiat-kak
弦樂,hiân-ga̍k
弦樂四重奏,hiân-ga̍k sù-tîng-tsàu
弦樂團,hiân-ga̍k-thuân
唸謠,liām-iâu
性別,sìng-pia̍t
性別歧視,sìng-pia̍t kî-sī
性格,sìng-keh
個性,kò-sìng
性教育,sìng-kàu-io̍k
性hoo-lú-bóng,sìng hoo-lú-bóng
性霸凌,sìng-pà-lîng
桌布,toh-pòo
糾筋,kiù-kin
挽脈,bán-me̍h
抽象,thiu-siōng
抽象畫,thiu-siōng-uē
搝力,khiú-li̍k
搝力,giú-li̍k
挨絃樂器,e-hiân ga̍k-khì
拋物線,phau-bu̍t-suànn
拍板,phik-pán
拍號,phik-hō
拓印,thok-ìn
拓展,thok-tián
開展,khai-tián
吊杯,tiàu-pue
拔封,pue̍h-hong
延延,iân-tshiân
放大,hòng-tuā
斧足,hú-tsiok
明礬,bîng-huân
清礬,tshing-huân
礬,huân
服裝儀容,ho̍k-tsong gî-iông
服飾,ho̍k-sik
膨鼠,phòng-tshí
火鼠,hué-tshí
膨尾鼠,phòng-bué-tshí
枝葉,ki-hio̍h
欣賞,him-sióng
武俠小說,bú-kiap-sió-suat
武俠小說,bú-kiap-siáu-suat
河谷,hô-kok
河流,hô-liû
滾,kún
沖沖滾,tshiâng-tshiâng-kún
油脂,iû-tsi
油脂類,iû-tsi-luī
油跡,iû-jiah
湳地,làm-tē
湳仔,làm-á
澹水地,tâm-tsuí-tē
法規,huat-kui
泡棉膠,phàu-mî-ka
牧夫座,Bo̍k-hu-tsō
物流中心,bu̍t-liû tiong-sim
直式加法,ti̍t-sik ka-huat
直式乘法,ti̍t-sik sîng-huat
直式減法,ti̍t-sik kiám-huat
直角坐標系,ti̍t-kak-tsō-piau-hē
直角坐標系,ti̍t-kak-tsō-phiau-hē
直角柱,ti̍t-kak-thiāu
屈尺角柱,khut-tshioh-kak-thiāu
屈尺,khut-tshioh
直排輪,ti̍t-pâi-lûn
直轄市,ti̍t-hat-tshī
智識,tì-sik
社會服務,siā-huē ho̍k-bū
社會救助,siā-huē kiù-tsōo
社會責任,siā-huē tsik-jīm
社會階級,siā-huē kai-kip
空手道,khang-tshiú-tō
空白鍵,khàng-pe̍h-kiān
空白齒,khàng-pe̍h-khí
空地,khàng-tē
肢體霸凌,ki-thé pà-lîng
大箍,tuā-khoo
懸發球,kuân-huat-kiû
肺,hì
肺泡,hì-phàu
肺炎,hì-iām
肺活量,hì-ua̍h-liōng
肺癌,hì-gâm
肺臟,hì-tsōng
䖙鉤,the-kau
䖙鉤,thenn-kau
芭蕾舞,pa-lê-bú
花瓶,hue-pân
花矸,hue-kan
花蜜,hue-bi̍t
花磚,hue-tsng
虎克定律,Hóo-khik tīng-lu̍t
表面,piáu-bīn
金牛座,Kim-gû-tsō
金星,Kim-tshenn
金剛石,kim-kong-tsio̍h
長度單位,tn̂g-tōo tan-uī
長𥰔仔,tn̂g-phín-á
優點,iu-tiám
長頓點,tn̂g-tùn-tiám
長篇,tn̂g-phinn
阻礙,tsóo-gāi
干樂,kan-lo̍k
附錄,hù-lo̍k
附錄,hù-lio̍k
附點二分休止符,hù-tiám-jī-hun-hiu-tsí-hû
附點二分休止符,hū-tiám-jī-hun-hiu-tsí-hû
附點八分音符,hù-tiám-peh-hun-im-hû
附點八分音符,hū-tiám-peh-hun-im-hû
附點音符,hù-tiám-im-hû
附點音符,hū-tiám-im-hû
附屬應用程式,hù-sio̍k-ìng-iōng-tîng-sik
附屬應用程式,hù-sio̍k-ìng-iōng-thîng-sik
附屬應用程式,hū-sio̍k-ìng-iōng-tîng-sik
附屬應用程式,hū-sio̍k-ìng-iōng-thîng-sik
雨林,ú-lîm
雨層雲,hōo-tsân-hûn
青年期,tshing-liân-kî
青壯年期,tshing-tsòng-liân-kî
青黴素,tshenn-bî-sòo
phe-ní-sí-lín,phe-ní-sí-lín
青黴菌,tshenn-bî-khún
祕結,pì-kiat
俗名,sio̍k-miâ
土名,thóo-miâ
奶母,ling-bú
奶母,lin-bú
奶母,ling-bó
奶母,lin-bó
保育,pó-io̍k
保育類動物,pó-io̍k-luī tōng-bu̍t
pho-lé-lóng膠,pho-lé-lóng-ka
保齡球,pó-lîng-kiû
剾仔,khau-á
前後文意,tsîng-āu bûn-ì
捙畚斗,tshia-pùn-táu
前踢,tsîng-that
南北管,Lâm-pak-kuán
南拳,Lâm-kûn
南海,Lâm-hái
南管,Lâm-kuán
南管音樂,Lâm-kuán im-ga̍k
南管樂,Lâm-kuán-ga̍k
南鯤鯓代天府,Lâm-khun-sin Tāi-thian-hú
厚度,kāu-tōo
品德故事,phín-tik kòo-sū
垂直傳染,suî-ti̍t thuân-jiám
城市,siânn-tshī
囡仔魚,gín-á-hî
定做,tiānn-tsò
訂做,tīng-tsò
宣言,suan-giân
宣紙,suan-tsuá
室女座,Sik-lú-tsō
室內樂,sik-lāi-ga̍k
室宿一,Sik-siù-it
室宿二,Sik-siù-jī
烏雉雞,oo-thī-ke
後天免疫缺乏症候群,hiō-thian bián-i̍k khuat-hua̍t tsìng-hāu-kûn
倒拋,tò-pha
後衛,hōo-uē
後衛,āu-uē
後踢,āu-that
急性肝炎,kip-sìng kuann-iām
急救,kip-kiù
圓栱門,uân-kong-mn̂g
拼貼,phing-tah
拼貼法,phing-tah-huat
拼貼畫,phing-tah-uē
抾字紙,khioh jī-tsuá
指示符號,tsí-sī  hû-hō
指示藥,tsí-sī-io̍h
指針,tsí-tsiam
指揮法,tsí-hui-huat
指數律,tsí-sòo-lu̍t
指標,tsí-piau
指標,tsí-phiau
挑選,thiau-suán
揀,kíng
星光,tshenn-kng
星宿,sing-siù
星球,sing-kiû
星球,tshenn-kiû
星象,sing-siōng
星象,tshenn-siōng
星雲,sing-hûn
星雲,tshenn-hûn
星圖,sing-tôo
星圖,tshenn-tôo
星體,sing-thé
星體,tshenn-thé
春聯,tshun-liân
焦水期,ta-tsuí-kî
染布,ní-pòo
染印法,ní-ìn-huat
柔道,jiû-tō
柱狀玄武岩,tsū-tsōng-hiân-bú-gâm
柱狀玄武岩,tsū-tsōng-hiân-bú-giâm
柳琴,liú-khîm
毒品,to̍k-phín
氟化物,hut-huà-bu̍t
氟氯碳化物,hut-lio̍k-thuànn-huà-bu̍t
oo-lín-gióo,oo-lín-gióo
洗衫粉,sé-sann-hún
雪文粉,sap-bûn-hún
洞簫,tōng-siau
活字版印刷術,ua̍h-jī-pán ìn-suat-su̍t
活動中心,ua̍h-tāng-tiong-sim
活動中心,ua̍h-tōng-tiong-sim
活鈕,ua̍h-liú
流行,liû-hîng
時行,sî-kiânn
角結膜炎,kak-kiat-mo̍oh-iām
流行性感冒,liû-hîng-sìng kám-mōo
野狗,iá-káu
流浪狗,liû-lōng-káu
流感,liû-kám
流線型,liû-suànn-hîng
炭筆,thuànn-pit
玻璃紙,po-lê-tsuá
玻璃棍仔,po-lê-kùn-á
真珠枋,tsin-tsu-pang
真珠版畫,tsin-tsu pán-uē
甚快板,sīm-khuài-pán
疫苗,i̍k-biâu
相反,siong-huán
相加,siong-ka
相交,siong-kau
相交叉,sio-kau-tshe
相乘,siong-sîng
相差,siong-tsha
相除,siong-tî
相仝,sio-kāng
相仝,sio-kâng
相鄰,siong-lîn
省道,síng-tō
看圖講話,khuànn tôo kóng-uē
砂岩,sua-gâm
砂岩,sua-giâm
祈使句,kî-sú-kù
科幻小說,kho-huàn-sió-suat
科幻小說,kho-huàn-siáu-suat
科舉,kho-kí
秒針,bió-tsiam
穿線器,tshng-suànn-khì
紀錄片,kì-lo̍k-phìnn
紀錄片,kì-lio̍k-phìnn
紅目症,âng-ba̍k-tsìng
紅茄仔色,âng-kiô-á-sik
紅紫色,âng-tsí-sik
紅柑仔色,âng-kam-á-sik
紅燈,âng-ting
紅霞,âng-hê
火燒雲,hué-sio-hûn
彩霞,tshái-hâ
耐力,nāi-li̍k
耐力運動,nāi-li̍k ūn-tōng
耐熱材質,nāi-jia̍t tsâi-tsit
耶穌,Iâ-soo
胃,uī
胃酸,uī-sng
胃潰瘍,uī-khuì-iông
胃潰瘍,uī-huì-iông
胃潰瘍,uī-huī-iông
䘥仔,kah-á
吊䘥仔,tiàu-kah-á
背風面,puē-hong-bīn
暗唸,àm-liām
背冊,puē-tsheh
胎生苗,thai-sing-biâu
胎生栽,thai-sing-tsai
胎兒期,thai-jî-kî
胚盤,phue-puânn
絃仔,hiân-á
青苔類,tshenn-thî-luī
苧仔,tē-á
英文,Ing-bûn
英仙座,Ing-sian-tsō
英里,ing-lí
英國管,Ing-kok-kuán
英語,Ing-gí
虹吸瓶,hông-khip-pân
虹膜,hông-mo̍oh
訂定,tīng-tīng
計時工具,kè-sî-kang-kū
計時工具,kè-sî-kang-khū
計時器,kè-sî-khì
重心,tāng-sim
重奏,tîng-tsàu
重音,tāng-im
重唱,tiông-tshiùnn
重量單位,tāng-liōng tan-uī
重號名,tîng hō-miâ
降半音,kàng puànn-im
降雨,kàng-ú
降雨,kàng-hōo
降冪,kàng-bi̍k
面積公式,bīn-tsik kong-sik
面積單位,bīn-tsik tan-uī
革胡,kik-ôo
音名,im-miâ
音符名稱,im-hû miâ-tshing
音符符號,im-hû hû-hō
音樂天份,im-ga̍k thian-hūn
音樂記號,im-ga̍k kì-hō
音樂創作,im-ga̍k tshòng-tsok
音樂聲,im-ga̍k-siann
音樂廳,im-ga̍k-thiann
音標,im-piau
音標,im-phiau
音響,im-hióng
頁岩,ia̍h-gâm
頁岩,ia̍h-giâm
風能,hong-lîng
風笛,hong-ti̍k
風速,hong-sok
風景畫,hong-kíng-uē
風琴,hong-khîm
風吹,hong-tshue
飛馬座,Hui-má-tsō
飛,pue
飛盤,hui-puânn
食物,si̍t-bu̍t
食品標示,si̍t-phín-piau-sī
食品標示,si̍t-phín-phiau-sī
指指,kí-tsáinn
食道,si̍t-tō
食療,si̍t-liâu
首調唱名,siú-tiāu tshiùnn-miâ
香港跤,hiong-káng-kha
乘式,sîng-sik
乘法分配律,sîng-huat hun-phuè-lu̍t
乘法表,sîng-huat-pió
乘除混合,sîng tî hūn-ha̍p
乘積,sîng-tsik
修辭,siu-sû
倉庫,tshng-khòo
棧間,tsàn-king
棧房,tsàn-pâng
倉儲,tshng-tû
倍式,puē-sik
倍革胡,puē-kik-ôo
倍率,puē-lu̍t
倍數表,puē-sòo-pió
倒徛騰,tò-khiā-thîng
倭寇,o-khòo
倭番,ue-huan
矮奴,é-lôo
矮寇,é-khòo
當值,tong-ti̍t
值班,ti̍t-pan
凍塗,tòng-thôo
分析,hun-sik
解說,kái-sueh
原子筆,guân-tsú-pit
原生生物,guân-sing sing-bu̍t
原生物種,guân-sing-bu̍t-tsióng
原生物種,guân-sing-bu̍t-tsíng
原生種,guân-sing-tsióng
原生種,guân-sing-tsíng
原價,guân-kè
原點,guân-tiám
觱仔,pi-á
哭調仔,khàu-tiāu-á
埃及花蠓,Ai-ki̍p hue-báng
病囝,pēnn-kiánn
宴席,iân-sia̍h
酒桌,tsiú-toh
筵席,iàn-si̍k
家扶中心,Ka-hû Tiong-sim
家庭暴力,ka-tîng-pō-li̍k
家庭暴力,ka-tîng-po̍k-li̍k
家訓,ka-hùn
射箭,siā-tsìnn
射線,siā-suànn
展演,tián-ián
島嶼,tó-sū
差異,tsha-ī
差別,tsha-pia̍t
座標,tsō-piau
座標,tsō-phiau
弱起拍,jio̍k-khí-phik
恐龍化石,khióng-liông huà-tsio̍h
扇,sìnn
葵扇,khuê-sìnn
扇形周長,sìnn-hîng tsiu-tn̂g
扇形弧長,sìnn-hîng hôo-tn̂g
挫傷,tshò-siong
振幅,tsín-hok
挺水性植物,thíng-tsuí-sìng si̍t-bu̍t
掠蟲網仔,lia̍h-thâng-bāng-á
時刻,sî-khik
時數,sî-sòo
冊名,tsheh-miâ
書面語,su-bīn-gí
書聖,su-sìng
冊櫥,tsheh-tû
書櫥,tsu-tû
柴油,tshâ-iû
校隊,hāu-tuī
核心家庭,hi̍k-sim-ka-tîng
核心家庭,hu̍t-sim-ka-tîng
根部,kin-pōo
氣生根,khì-sing-kin
氣味,khì-bī
氣象局,khì-siōng-kio̍k
氣象專家,khì-siōng tsuan-ka
氣象觀測,khì-siōng kuan-tshik
氣體中毒,khì-thé tiòng-to̍k
浮葉性植物,phû-hio̍h-sìng si̍t-bu̍t
海蝕,hái-si̍t
海漲,hái-tiòng
海漲,hái-tiùnn
海邊仔,hái-pinn
消化,siau-huà
消化器官,siau-huà khì-kuan
消防栓,siau-hông-sng
消費者保護法,siau-huì-tsiá pó-hōo-huat
消費者權益,siau-huì-tsiá-khuân-ik
消費者權益,siau-huì-tsiá-kuân-ik
四弦琴,sì-hiân-khîm
烏跤病,oo-kha-pēnn
烏焦蛇,oo-ta-tsuâ
特性,ti̍k-sìng
特長,ti̍k-tióng
特產,ti̍k-sán
土產,thóo-sán
名產,bîng-sán
特質,ti̍k-tsit
珠螺,tsu-lê
留言枋,lâu-giân-pang
病原體,pēnn-guân-thé
病菌,pēnn-khún
砷,sin
砒素,phi-sòo
神怪故事,sîn-kuài kòo-sū
神經,sîn-king
祖廟,tsóo-biō
公廳,kong-thiann
宗祠,tsong-sû
