hanzi,tl,frequency,poj
強鹼,kiông-kinn,25,kiông-kiⁿ
彈劾,tân-hi̍k,25,tân-he̍k
彈奏,tuânn-tsàu,25,tôaⁿ-chàu
形狀,hîng-tsōng,25,hêng-chōng
形符,hîng-hû,25,hêng-hû
形聲,hîng-siann,25,hêng-siaⁿ
形變,hîng-piàn,25,hêng-piàn
彩度,tshái-tōo,25,chhái-tō͘
彩筆,tshái-pit,25,chhái-pit
彩繪,tshái-huē,25,chhái-hōe
彩色,tshái-sik,25,chhái-sek
彩霞,tshái-hâ,25,chhái-hâ
律仔,lu̍t-á,25,lu̍t-á
律動,lu̍t-tōng,25,lu̍t-tōng
律詩,lu̍t-si,25,lu̍t-si
後記,hiō-kì,25,hiō-kì
後跤,āu-kha,25,āu-kha
後踢,āu-that,25,āu-that
後項,āu-hāng,25,āu-hāng
後齻,āu-tsan,25,āu-chan
得分,tit-hun,25,tit-hun
徙栽,suá-tsai,25,sóa-chai
徛名,khiā-miâ,25,khiā-miâ
徛鵝,khiā-gô,25,khiā-gô
心仔,sim-á,25,sim-á
心得,sim-tik,25,sim-tek
心算,sim-sǹg,25,sim-sǹg
快板,khuài-pán,25,khoài-pán
快門,khuài-mn̂g,25,khoài-mn̂g
急救,kip-kiù,25,kip-kiù
性別,sìng-pia̍t,25,sèng-pia̍t
恆星,hîng-tshenn,25,hêng-chheⁿ
情節,tsîng-tsiat,25,chêng-chiat
意符,ì-hû,25,ì-hû
感受,kám-siū,25,kám-siū
感官,kám-kuan,25,kám-koan
感染,kám-jiám,25,kám-jiám
慢板,bān-pán,25,bān-pán
慶典,khìng-tián,25,khèng-tián
懸位,kuân-uī,25,koân-ūi
懸問,hiân-būn,25,hiân-būn
懸山,kuân-suann,25,koân-soaⁿ
懸度,kuân-tōo,25,koân-tō͘
懸音,kuân-im,25,koân-im
成績,sîng-tsik,25,sêng-chek
成藥,sîng-io̍h,25,sêng-io̍h
成蝶,sîng-tia̍p,25,sêng-tia̍p
成蟲,sîng-thâng,25,sêng-thâng
成語,sîng-gí,25,sêng-gí
戒律,kài-lu̍t,25,kài-lu̍t
截面,tsia̍t-bīn,25,chia̍t-bīn
戰祭,tsiàn-tsè,25,chiàn-chè
戲台,hì-tâi,25,hì-tâi
戲曲,hì-khik,25,hì-khek
扇形,sìnn-hîng,25,sìⁿ-hêng
手球,tshiú-kiû,25,chhiú-kiû
扣球,khàu-kiû,25,khàu-kiû
扮仙,pān-sian,25,pān-sian
扮演,pān-ián,25,pān-ián
承球,sîn-kiû,25,sîn-kiû
投影,tâu-iánn,25,tâu-iáⁿ
投籃,tâu-nâ,25,tâu-nâ
投資,tâu-tsu,25,tâu-chu
抗力,khòng-li̍k,25,khòng-le̍k
抗體,khòng-thé,25,khòng-thé
折扣,tsiat-khàu,25,chiat-khàu
抱拳,phō-kûn,25,phō-kûn
押韻,ah-ūn,25,ah-ūn
拋球,phau-kiû,25,phau-kiû
拍板,phik-pán,25,phek-pán
拍種,phah-tsíng,25,phah-chéng
拍莓,phah-m̂,25,phah-m̂
拍號,phik-hō,25,phek-hō
拍鼓,phah-kóo,25,phah-kó͘
拐騙,kuái-phiàn,25,koái-phiàn
拓印,thok-ìn,25,thok-ìn
拓展,thok-tián,25,thok-tián
拔封,pue̍h-hong,25,poe̍h-hong
拗射,áu-siā,25,áu-siā
括號,kuat-hō,25,koat-hō
拼貼,phing-tah,25,pheng-tah
拼音,phing-im,25,pheng-im
指事,tsí-sū,25,chí-sū
指法,tsí-huat,25,chí-hoat
指針,tsí-tsiam,25,chí-chiam
挑選,thiau-suán,25,thiau-soán
挫傷,tshò-siong,25,chhò-siong
振動,tsín-tōng,25,chín-tōng
振幅,tsín-hok,25,chín-hok
挽搣,bán-me,25,bán-me
挽水,bán-tsuí,25,bán-chúi
挽脈,bán-me̍h,25,bán-me̍h
捏成,lia̍p-sîng,25,lia̍p-sêng
捙拚,tshia-piànn,25,chhia-piàⁿ
捲軸,kńg-ti̍k,25,kńg-te̍k
捷徑,tsia̍t-kìng,25,chia̍t-kèng
掃墓,sàu-bōng,25,sàu-bōng
掃描,sàu-biâu,25,sàu-biâu
排比,pâi-pí,25,pâi-pí
排隊,pâi-tuī,25,pâi-tūi
掠痧,lia̍h-sua,25,lia̍h-soa
掠齊,lia̍h-tsê,25,lia̍h-chê
探查,thàm-tsa,25,thàm-cha
掣流,tshuah-lâu,25,chhoah-lâu
接球,tsiap-kiû,25,chiap-kiû
接納,tsiap-la̍p,25,chiap-la̍p
控球,khòng-kiû,25,khòng-kiû
推力,thui-li̍k,25,thui-le̍k
措施,tshòo-si,25,chhò͘-si
插座,tshah-tsō,25,chhah-chō
插敘,tshah-sū,25,chhah-sū
插枝,tshah-ki,25,chhah-ki
插畫,tshah-uē,25,chhah-ōe
揚琴,iâng-khîm,25,iâng-khîm
換氣,uānn-khuì,25,ōaⁿ-khùi
換算,uānn-sǹg,25,ōaⁿ-sǹg
揣食,tshuē-tsia̍h,25,chhōe-chia̍h
搬徙,puann-suá,25,poaⁿ-sóa
搬運,puann-ūn,25,poaⁿ-ūn
搭球,tah-kiû,25,tah-kiû
搶剝,tshiúnn-pak,25,chhiúⁿ-pak
搶孤,tshiúnn-koo,25,chhiúⁿ-ko͘
摘述,tiah-su̍t,25,tiah-su̍t
摹寫,bôo-siá,25,bô͘-siá
摺法,tsih-huat,25,chih-hoat
摺被,tsih-phuē,25,chih-phōe
撇橫,phiat-huâinn,25,phiat-hoâiⁿ
撚錢,lián-tsînn,25,lián-chîⁿ
撰寫,tsuān-siá,25,choān-siá
操作,tshau-tsok,25,chhau-chok
擴分,khok-hun,25,khok-hun
擴寫,khok-siá,25,khok-siá
擺動,pái-tōng,25,pái-tōng
擺長,pái-tn̂g,25,pái-tn̂g
收入,siu-ji̍p,25,siu-ji̍p
改寫,kái-siá,25,kái-siá
改編,kái-pian,25,kái-pian
放卵,pàng-nn̄g,25,pàng-nn̄g
放大,hòng-tuā,25,hòng-tōa
救援,kiù-uān,25,kiù-oān
救濟,kiù-tsè,25,kiù-chè
敘事,sū-sū,25,sū-sū
敘寫,sū-siá,25,sū-siá
敘述,sū-su̍t,25,sū-su̍t
教室,kàu-sik,25,kàu-sek
教師,kàu-su,25,kàu-su
散熱,sàn-jia̍t,25,sàn-jia̍t
敬語,kìng-gí,25,kèng-gí
整數,tsíng-sòo,25,chéng-sò͘
整除,tsíng-tî,25,chéng-tî
數單,siàu-tuann,25,siàu-toaⁿ
數量,sòo-liōng,25,sò͘-liōng
文句,bûn-kù,25,bûn-kù
文意,bûn-ì,25,bûn-ì
文物,bûn-bu̍t,25,bûn-bu̍t
文讀,bûn-tho̍k,25,bûn-tho̍k
文面,bûn-bīn,25,bûn-bīn
文音,bûn-im,25,bûn-im
文體,bûn-thé,25,bûn-thé
斜角,tshua̍h-kak,25,chhoa̍h-kak
斜鉤,tshiâ-kau,25,chhiâ-kau
斧足,hú-tsiok,25,hú-chiok
新曆,sin-li̍k,25,sin-le̍k
新詩,sin-si,25,sin-si
斷路,tn̄g-lōo,25,tn̄g-lō͘
方位,hong-uī,25,hong-ūi
施力,si-li̍k,25,si-le̍k
施琅,si-lông,25,si-lông
旁白,pông-pe̍h,25,pông-pe̍h
旋律,suân-lu̍t,25,soân-lu̍t
旋藤,suan-tîn,25,soan-tîn
族譜,tso̍k-phóo,25,cho̍k-phó͘
日晷,ji̍t-kuí,25,ji̍t-kúi
日記,ji̍t-kì,25,ji̍t-kì
日誌,ji̍t-tsì,25,ji̍t-chì
日鬚,ji̍t-tshiu,25,ji̍t-chhiu
昆蟲,khun-thiông,25,khun-thiông
明喻,bîng-jū,25,bêng-jū
明礬,bîng-huân,25,bêng-hoân
星光,tshenn-kng,25,chheⁿ-kng
星宿,sing-siù,25,seng-siù
星空,sing-khong,25,seng-khong
星等,tshenn-tíng,25,chheⁿ-téng
春節,tshun-tseh,25,chhun-cheh
春聯,tshun-liân,25,chhun-liân
時刻,sî-khik,25,sî-khek
時數,sî-sòo,25,sî-sò͘
時速,sî-sok,25,sî-sok
時針,sî-tsiam,25,sî-chiam
普渡,póo-tōo,25,pó͘-tō͘
暖化,luán-huà,25,loán-hòa
暖鋒,luán-hong,25,loán-hong
暗唸,àm-liām,25,àm-liām
暗喻,àm-jū,25,àm-jū
曆日,la̍h-ji̍t,25,la̍h-ji̍t
曆法,li̍k-huat,25,le̍k-hoat
曲式,khik-sik,25,khek-sek
曲流,khiok-lâu,25,khiok-lâu
曲目,khik-bo̍k,25,khek-bo̍k
曲線,khiok-suànn,25,khiok-sòaⁿ
曲調,khik-tiāu,25,khek-tiāu
曲譜,khik-phóo,25,khek-phó͘
曲風,khik-hong,25,khek-hong
書櫥,tsu-tû,25,chu-tû
書法,su-huat,25,su-hoat
書聖,su-sìng,25,su-sèng
書評,su-phîng,25,su-phêng
會意,huē-ì,25,hōe-ì
月事,gu̍eh-sū,25,goe̍h-sū
月形,gue̍h-hîng,25,goe̍h-hêng
月球,gue̍h-kiû,25,goe̍h-kiû
月琴,gue̍h-khîm,25,goe̍h-khîm
月相,gue̍h-siòng,25,goe̍h-siòng
月經,gu̍eh-king,25,goe̍h-keng
服飾,ho̍k-sik,25,ho̍k-sek
朝露,tiau-lōo,25,tiau-lō͘
木匠,ba̍k-tshiūnn,25,ba̍k-chhiūⁿ
木琴,bo̍k-khîm,25,bo̍k-khîm
木管,bo̍k-kuán,25,bo̍k-koán
本壘,pún-luí,25,pún-lúi
本葉,pún-hio̍h,25,pún-hio̍h
材質,tsâi-tsit,25,châi-chit
東經,tang-king,25,tang-keng
板嘹,pán-liâu,25,pán-liâu
枝葉,ki-hio̍h,25,ki-hio̍h
架構,kà-kòo,25,kà-kò͘
染布,ní-pòo,25,ní-pò͘
柔道,jiû-tō,25,jiû-tō
柝仔,kho̍k-á,25,kho̍k-á
查讀,tshâ-tha̍k,25,chhâ-tha̍k
柱懸,thiāu-kuân,25,thiāu-koân
柱薯,thiāu-tsî,25,thiāu-chî
柳琴,liú-khîm,25,liú-khîm
校園,hāu-hn̂g,25,hāu-hn̂g
校隊,hāu-tuī,25,hāu-tūi
根部,kin-pōo,25,kin-pō͘
格言,kik-giân,25,kek-giân
栽水,tsai-tsuí,25,chai-chúi
桌布,toh-pòo,25,toh-pò͘
桌球,toh-kiû,25,toh-kiû
梁柱,niû-thiāu,25,niû-thiāu
梆笛,pang-ti̍k,25,pang-te̍k
條約,tiâu-iok,25,tiâu-iok
梯形,thui-hîng,25,thui-hêng
械鬥,hāi-tàu,25,hāi-tàu
棄嬰,khì-ing,25,khì-eng
棋藝,kî-gē,25,kî-gē
棒球,pāng-kiû,25,pāng-kiû
棕色,tsang-sik,25,chang-sek
棧房,tsàn-pâng,25,chàn-pâng
棧間,tsàn-king,25,chàn-keng
極地,ki̍k-tē,25,ke̍k-tē
楷書,khái-su,25,khái-su
楷模,khái-bôo,25,khái-bô͘
概數,khài-sòo,25,khài-sò͘
槓桿,kǹg-kuáinn,25,kǹg-koáiⁿ
樂器,ga̍k-khì,25,ga̍k-khì
樂團,ga̍k-thuân,25,ga̍k-thoân
樂曲,ga̍k-khik,25,ga̍k-khek
樂段,ga̍k-tuānn,25,ga̍k-tōaⁿ
樂章,ga̍k-tsiong,25,ga̍k-chiong
樂音,ga̍k-im,25,ga̍k-im
橫式,huâinn-sik,25,hoâiⁿ-sek
橫箍,huâinn-khoo,25,hoâiⁿ-kho͘
欠血,khiàm-hueh,25,khiàm-hoeh
欣賞,him-sióng,25,him-sióng
歇寒,hioh-kuânn,25,hioh-kôaⁿ
歇熱,hioh-jua̍h,25,hioh-joa̍h
歌謠,kua-iâu,25,koa-iâu
歐盟,au-bîng,25,au-bêng
歕空,pûn-khang,25,pûn-khang
歡唱,huan-tshiùnn,25,hoan-chhiùⁿ
止血,tsí-hueh,25,chí-hoeh
正廳,tsiànn-thian,25,chiàⁿ-thian
正拳,tsiànn-kûn,25,chiàⁿ-kûn
正文,tsiànn-bûn,25,chiàⁿ-bûn
正極,tsiànn-ki̍k,25,chiàⁿ-ke̍k
正楷,tsiànn-khái,25,chiàⁿ-khái
正比,tsìng-pí,25,chèng-pí
武術,bú-su̍t,25,bú-su̍t
歹菌,pháinn-khún,25,pháiⁿ-khún
殕色,phú-sik,25,phú-sek
段落,tuānn-lo̍h,25,tōaⁿ-lo̍h
毒品,to̍k-phín,25,to̍k-phín
比值,pí-ta̍t,25,pí-ta̍t
比率,pí-lu̍t,25,pí-lu̍t
比重,pí-tāng,25,pí-tāng
毛重,môo-tāng,25,mô͘-tāng
毫升,hô-tsin,25,hô-chin
毽子,kiàn-tsí,25,kiàn-chí
毽球,kiàn-kiû,25,kiàn-kiû
民歌,bîn-kua,25,bîn-koa
民謠,bîn-iâu,25,bîn-iâu
民變,bîn-piàn,25,bîn-piàn
氣團,khì-thuân,25,khì-thoân
氣壓,khì-ap,25,khì-ap
氣室,khì-sik,25,khì-sek
氣態,khì-thài,25,khì-thài
氣流,khì-liû,25,khì-liû
氣溫,khì-un,25,khì-un
氣空,khì-khang,25,khì-khang
氣門,khì-mn̂g,25,khì-mn̂g
氣體,khì-thé,25,khì-thé
氧化,ióng-huà,25,ióng-hòa
水份,tsuí-hūn,25,chúi-hūn
水位,tsuí-uī,25,chúi-ūi
水力,tsuí-li̍k,25,chúi-le̍k
水印,tsuí-ìn,25,chúi-ìn
水圳,tsuí-tsùn,25,chúi-chùn
水塔,tsuí-thah,25,chúi-thah
水墨,tsuí-ba̍k,25,chúi-ba̍k
水壓,tsuí-ap,25,chúi-ap
水庫,tsuí-khòo,25,chúi-khò͘
水彩,tsuí-tshái,25,chúi-chhái
水氣,tsuí-khì,25,chúi-khì
水流,tsuí-liû,25,chúi-liû
水溫,tsuí-un,25,chúi-un
水煙,tsuí-ian,25,chúi-ian
水珠,tsuí-tsu,25,chúi-chu
水疱,tsuí-phā,25,chúi-phā
水蛆,tsuí-tshi,25,chúi-chhi
水質,tsuí-tsit,25,chúi-chit
水跡,tsuí-jiah,25,chúi-jiah
水量,tsuí-liōng,25,chúi-liōng
水韭,tsuí-kú,25,chúi-kú
永夜,íng-iā,25,éng-iā
永晝,íng-tiù,25,éng-tiù
池仔,tî-á,25,tî-á
決賽,kuat-sài,25,koat-sài
汽油,khì-iû,25,khì-iû
汽艇,khì-thíng,25,khì-théng
沖浴,tshiâng-i̍k,25,chhiâng-e̍k
沖積,tshiong-tsik,25,chhiong-chek
沙池,sua-tî,25,soa-tî
沙線,sua-suànn,25,soa-sòaⁿ
沙鈴,sua-lîng,25,soa-lêng
沙雕,sua-tiau,25,soa-tiau
河床,hô-tshn̂g,25,hô-chhn̂g
河流,hô-liû,25,hô-liû
河谷,hô-kok,25,hô-kok
河道,hô-tō,25,hô-tō
油彩,iû-tshái,25,iû-chhái
油畫,iû-uē,25,iû-ōe
油脂,iû-tsi,25,iû-chi
油跡,iû-jiah,25,iû-jiah
泄尿,tshuā-jiō,25,chhōa-jiō
法治,huat-tī,25,hoat-tī
法規,huat-kui,25,hoat-kui
注釋,tsù-sik,25,chù-sek
洗喙,sé-tshuì,25,sé-chhùi
洘流,khó-lâu,25,khó-lâu
活塞,ua̍h-that,25,oa̍h-that
活栓,ua̍h-sng,25,oa̍h-sng
活鈕,ua̍h-liú,25,oa̍h-liú
流感,liû-kám,25,liû-kám
浮力,phû-li̍k,25,phû-le̍k
浮崙,phû-lūn,25,phû-lūn
浮嶼,phû-sū,25,phû-sū
浮洲,phû-tsiu,25,phû-chiu
浮雕,phû-tiau,25,phû-tiau
海禁,hái-kìm,25,hái-kìm
海蝕,hái-si̍t,25,hái-si̍t
海運,hái-ūn,25,hái-ūn
海鼻,hái-phīnn,25,hái-phīⁿ
消蝕,siau-si̍t,25,siau-si̍t
液態,i̍k-thài,25,e̍k-thài
液體,i̍k-thé,25,e̍k-thé
淘汰,tô-thài,25,tô-thài
淨山,tsīng-suann,25,chēng-soaⁿ
淨重,tsīng-tāng,25,chēng-tāng
清朝,tshing-tiâu,25,chheng-tiâu
清礬,tshing-huân,25,chheng-hoân
減數,kiám-sòo,25,kiám-sò͘
減法,kiám-huat,25,kiám-hoat
減號,kiám-hō,25,kiám-hō
渡船,tōo-tsûn,25,tō͘-chûn
渡鳥,tōo-tsiáu,25,tō͘-chiáu
測試,tshik-tshì,25,chhek-chhì
港喙,káng-tshuì,25,káng-chhùi
港路,káng-lōo,25,káng-lō͘
游泳,iû-íng,25,iû-éng
湠卵,thuànn-nn̄g,25,thòaⁿ-nn̄g
湠種,thuànn-tsíng,25,thòaⁿ-chéng
湳地,làm-tē,25,làm-tē
溪尾,khe-bué,25,khe-bóe
溪谷,khe-kok,25,khe-kok
溪頭,khe-thâu,25,khe-thâu
溫度,un-tōo,25,un-tō͘
溶劑,iông-tse,25,iông-che
溶液,iông-i̍k,25,iông-e̍k
溶質,iông-tsit,25,iông-chit
溼地,sip-tē,25,sip-tē
溼度,sip-tōo,25,sip-tō͘
滑石,ku̍t-tsio̍h,25,ku̍t-chio̍h
滑車,ku̍t-tshia,25,ku̍t-chhia
滑音,ku̍t-im,25,ku̍t-im
滑鼠,ku̍t-tshí,25,ku̍t-chhí
滴管,tih-kńg,25,tih-kńg
漁業,hî-gia̍p,25,hî-gia̍p
漏壺,lāu-ôo,25,lāu-ô͘
演出,ián-tshut,25,ián-chhut
演戲,ián-hì,25,ián-hì
演說,ián-suat,25,ián-soat
漚肥,au-puî,25,au-pûi
潭仔,thâm-á,25,thâm-á
激問,kik-būn,25,kek-būn
瀏覽,liû-lám,25,liû-lám
瀾垂,nuā-sê,25,nōa-sê
火號,hué-hō,25,hóe-hō
火鼠,hué-tshí,25,hóe-chhí
炊卵,tshue-nn̄g,25,chhoe-nn̄g
炭筆,thuànn-pit,25,thòaⁿ-pit
烏仁,oo-jîn,25,o͘-jîn
烏鶖,oo-tshiu,25,o͘-chhiu
焐冰,ù-ping,25,ù-peng
煏鼓,piak-kóo,25,piak-kó͘
熱冬,jua̍h-tang,25,joa̍h-tang
熱舞,jia̍t-bú,25,jia̍t-bú
燃料,jiân-liāu,25,jiân-liāu
燃點,jiân-tiám,25,jiân-tiám
燈絲,ting-si,25,teng-si
燒杯,sio-pue,25,sio-poe
父姓,hū-sènn,25,hū-sèⁿ
版畫,pán-uē,25,pán-ōe
牌位,pâi-uī,25,pâi-ūi
牛頓,gû-tùn,25,gû-tùn
特徵,ti̍k-ting,25,te̍k-teng
特性,ti̍k-sìng,25,te̍k-sèng
特產,ti̍k-sán,25,te̍k-sán
特質,ti̍k-tsit,25,te̍k-chit
特長,ti̍k-tióng,25,te̍k-tióng
獻敬,hiàn-kìng,25,hiàn-kèng
玄學,hiân-ha̍k,25,hiân-ha̍k
珠螺,tsu-lê,25,chu-lê
班刊,pan-khan,25,pan-khan
班會,pan-huē,25,pan-hōe
班級,pan-kip,25,pan-kip
球埕,kiû-tiânn,25,kiû-tiâⁿ
球場,kiû-tiûnn,25,kiû-tiûⁿ
球心,kiû-sim,25,kiû-sim
球桮,kiû-pue,25,kiû-poe
球賽,kiû-sài,25,kiû-sài
球面,kiû-bīn,25,kiû-bīn
球體,kiû-thé,25,kiû-thé
理財,lí-tsâi,25,lí-châi
瓷仔,huî-á,25,hûi-á
生卵,senn-nn̄g,25,seⁿ-nn̄g
生湠,senn-thuànn,25,seⁿ-thòaⁿ
生物,sing-bu̍t,25,seng-bu̍t
生菇,senn-koo,25,seⁿ-ko͘
生鉎,senn-sian,25,seⁿ-sian
生長,sing-tióng,25,seng-tióng
產值,sán-ta̍t,25,sán-ta̍t
產業,sán-gia̍p,25,sán-gia̍p
產道,sán-tō,25,sán-tō
產量,sán-liōng,25,sán-liōng
田園,tshân-hn̂g,25,chhân-hn̂g
田徑,tiân-kìng,25,tiân-kèng
番薯,han-tsî,25,han-chî
畫作,uē-tsok,25,ōe-chok
畫像,uē-siōng,25,ōe-siōng
畫刀,uē-to,25,ōe-to
畫圖,uē-tôo,25,ōe-tô͘
畫家,uē-ka,25,ōe-ka
畫展,uē-tián,25,ōe-tián
畫布,uē-pòo,25,ōe-pò͘
畫廊,uē-lông,25,ōe-lông
畫本,uē-pún,25,ōe-pún
畫枋,uē-pang,25,ōe-pang
畫架,uē-kè,25,ōe-kè
畫筆,uē-pit,25,ōe-pit
畫紙,uē-tsuá,25,ōe-chóa
畫者,uē-tsiá,25,ōe-chiá
畫記,uē-kì,25,ōe-kì
畫面,uē-bīn,25,ōe-bīn
畫風,uē-hong,25,ōe-hong
當值,tong-ti̍t,25,tong-ti̍t
疊句,tha̍h-kù,25,tha̍h-kù
疊字,tha̍h-jī,25,tha̍h-jī
疏忽,soo-hut,25,so͘-hut
疏散,soo-sàn,25,so͘-sàn
疏開,soo-khai,25,so͘-khai
疑惑,gî-hi̍k,25,gî-he̍k
疫苗,i̍k-biâu,25,e̍k-biâu
病句,pēnn-kù,25,pēⁿ-kù
病囝,pēnn-kiánn,25,pēⁿ-kiáⁿ
病疼,pēnn-thiànn,25,pēⁿ-thiàⁿ
病菌,pēnn-khún,25,pēⁿ-khún
痕跡,hûn-jiah,25,hûn-jiah
癖性,phiah-sìng,25,phiah-sèng
登陸,ting-lio̍k,25,teng-lio̍k
發育,huat-io̍k,25,hoat-io̍k
發酵,huat-kànn,25,hoat-kàⁿ
發電,huat-tiān,25,hoat-tiān
發音,huat-im,25,hoat-im
白字,pe̍h-jī,25,pe̍h-jī
白火,pe̍h-hué,25,pe̍h-hóe
白蟻,pe̍h-hiā,25,pe̍h-hiā
白露,pe̍h-lōo,25,pe̍h-lō͘
百位,pah-uī,25,pah-ūi
皮戲,phuê-hì,25,phôe-hì
盆地,phûn-tē,25,phûn-tē
盜壘,tō-luí,25,tō-lúi
盜版,tō-pán,25,tō-pán
監察,kàm-tshat,25,kàm-chhat
目版,ba̍k-pán,25,ba̍k-pán
直射,ti̍t-siā,25,ti̍t-siā
直式,ti̍t-sik,25,ti̍t-sek
直徑,ti̍t-kìng,25,ti̍t-kèng
直拳,ti̍t-kûn,25,ti̍t-kûn
直照,ti̍t-tsiò,25,ti̍t-chiò
直線,ti̍t-suànn,25,ti̍t-sòaⁿ
直角,ti̍t-kak,25,ti̍t-kak
相乘,siong-sîng,25,siong-sêng
相交,siong-kau,25,siong-kau
相加,siong-ka,25,siong-ka
相反,siong-huán,25,siong-hoán
相吸,sio-khip,25,sio-khip
相差,siong-tsha,25,siong-chha
相斥,sio-thik,25,sio-thek
相鄰,siong-lîn,25,siong-lîn
相除,siong-tî,25,siong-tî
省道,síng-tō,25,séng-tō
真書,tsin-su,25,chin-su
眼界,gán-kài,25,gán-kài
眾數,tsiòng-sòo,25,chiòng-sò͘
睏眠,khùn-bîn,25,khùn-bîn
短句,té-kù,25,té-kù
短文,té-bûn,25,té-bûn
短篇,té-phinn,25,té-phiⁿ
短語,té-gí,25,té-gí
短路,té-lōo,25,té-lō͘
短針,té-tsiam,25,té-chiam
矮奴,é-lôo,25,é-lô͘
矮寇,é-khòo,25,é-khò͘
石墨,tsio̍h-ba̍k,25,chio̍h-ba̍k
石油,tsio̍h-iû,25,chio̍h-iû
石膏,tsio̍h-ko,25,chio̍h-ko
石英,tsio̍h-ing,25,chio̍h-eng
砂糖,sua-thn̂g,25,soa-thn̂g
砒素,phi-sòo,25,phi-sò͘
硩印,teh-ìn,25,teh-ìn
硩枝,teh-ki,25,teh-ki
硬度,ngē-tōo,25,ngē-tō͘
硬碟,ngē-tia̍p,25,ngē-tia̍p
硯台,hīnn-tâi,25,hīⁿ-tâi
硼酸,pîng-sng,25,pêng-sng
碑文,pi-bûn,25,pi-bûn
碗箸,uánn-tī,25,óaⁿ-tī
碳化,thuànn-huà,25,thòaⁿ-hòa
磁力,tsû-li̍k,25,chû-le̍k
磁場,tsû-tiûnn,25,chû-tiûⁿ
磁性,tsû-sìng,25,chû-sèng
磁極,tsû-ki̍k,25,chû-ke̍k
磅針,pōng-tsiam,25,pōng-chiam
社區,siā-khu,25,siā-khu
祕結,pì-kiat,25,pì-kiat
祖廟,tsóo-biō,25,chó͘-biō
祖籍,tsóo-tsi̍k,25,chó͘-che̍k
祖靈,tsóo-lîng,25,chó͘-lêng
祭品,tsè-phín,25,chè-phín
祭拜,tsè-pài,25,chè-pài
祭祀,tsè-sū,25,chè-sū
禁令,kìm-līng,25,kìm-lēng
禮俗,lé-sio̍k,25,lé-sio̍k
秋分,tshiu-hun,25,chhiu-hun
科舉,kho-kí,25,kho-kí
秒速,bió-sok,25,bió-sok
秒針,bió-tsiam,25,bió-chiam
租界,tsoo-kài,25,cho͘-kài
稅金,suè-kim,25,sòe-kim
積窒,tsik-that,25,chek-that
空喙,khang-tshuì,25,khang-chhùi
立冬,li̍p-tang,25,li̍p-tang
立意,li̍p-ì,25,li̍p-ì
立法,li̍p-huat,25,li̍p-hoat
立秋,li̍p-tshiu,25,li̍p-chhiu
立體,li̍p-thé,25,li̍p-thé
童詩,tông-si,25,tông-si
童話,tông-uē,25,tông-ōe
童謠,tông-iâu,25,tông-iâu
符值,hû-ta̍t,25,hû-ta̍t
筆劃,pit-ue̍h,25,pit-oe̍h
筆尖,pit-tsiam,25,pit-chiam
筆尾,pit-bué,25,pit-bóe
筆法,pit-huat,25,pit-hoat
筆洗,pit-sé,25,pit-sé
筆順,pit-sūn,25,pit-sūn
等式,tíng-sik,25,téng-sek
等於,tíng-î,25,téng-î
等號,tíng-hō,25,téng-hō
筋帶,kin-tuà,25,kin-tòa
筵席,iàn-si̍k,25,iàn-se̍k
箏形,tsing-hîng,25,cheng-hêng
算法,sǹg-huat,25,sǹg-hoat
管樂,kuán-ga̍k,25,koán-ga̍k
管路,kóng-lōo,25,kóng-lō͘
管道,kuán-tō,25,koán-tō
箴言,tsim-giân,25,chim-giân
節慶,tsiat-khìng,25,chiat-khèng
節日,tseh-ji̍t,25,cheh-ji̍t
篆書,thuàn-su,25,thoàn-su
篇幅,phian-hok,25,phian-hok
米食,bí-si̍t,25,bí-si̍t
粉筆,hún-pit,25,hún-pit
粗澀,tshoo-siap,25,chho͘-siap
粗鹽,tshoo-iâm,25,chho͘-iâm
精差,tsing-tsha,25,cheng-chha
精讀,tsing-tho̍k,25,cheng-tho̍k
糝啉,sám-lim,25,sám-lim
糾筋,kiù-kin,25,kiù-kin
約分,iok-hun,25,iok-hun
紋理,bûn-lí,25,bûn-lí
紋路,bûn-lōo,25,bûn-lō͘
納稅,la̍p-suè,25,la̍p-sòe
紙本,tsuá-pún,25,chóa-pún
紙枋,tsuá-pang,25,chóa-pang
紙條,tsuá-tiâu,25,chóa-tiâu
紙片,tsuá-phìnn,25,chóa-phìⁿ
紙牌,tsuá-pâi,25,chóa-pâi
紙硩,tsuá-teh,25,chóa-teh
紙票,tsuá-phiò,25,chóa-phiò
級進,kip-tsìn,25,kip-chìn
累加,luí-ka,25,lúi-ka
終邊,tsiong-pinn,25,chiong-piⁿ
絃仔,hiân-á,25,hiân-á
組曲,tsoo-khik,25,cho͘-khek
結冰,kiat-ping,25,kiat-peng
結盟,kiat-bîng,25,kiat-bêng
結社,kiat-siā,25,kiat-siā
結莓,kiat-m̂,25,kiat-m̂
結霜,kiat-sng,25,kiat-sng
絕句,tsua̍t-kù,25,choa̍t-kù
絕種,tse̍h-tsíng,25,che̍h-chéng
絕緣,tsua̍t-iân,25,choa̍t-iân
絲綢,si-tiû,25,si-tiû
綠肥,li̍k-puî,25,le̍k-pûi
網球,bāng-kiû,25,bāng-kiû
緊慢,kín-bān,25,kín-bān
線圈,suànn-khuan,25,sòaⁿ-khoan
線尾,suànn-bué,25,sòaⁿ-bóe
線條,suànn-tiâu,25,sòaⁿ-tiâu
線蜷,suànn-khûn,25,sòaⁿ-khûn
