tl,hanzi,frequency
tàng-sng,凍霜,25
gîng-hueh,凝血,25
gîng-huih,凝血,25
kiàn-tīng,凝𠕇,25
huān-sè,凡勢,25
huān-sì,凡勢,25
hông-hōng,凰鳳,25
khái-tō,凱道,25
tshut-kiò,出叫,25
tshut-kíng,出境,25
tshut-guā,出外,25
tshut-sûn,出巡,25
tshut-kiong,出恭,25
tshut-liāu,出料,25
tshut-ji̍t,出日,25
tshut-tû,出櫥,25
tshut-tsuí,出水,25
tshut-tsuânn,出泉,25
tshut-hái,出海,25
tshut-siâu,出潲,25
tshut-tsu,出珠,25
tshut-tsìng,出眾,25
tshut-tshuê,出箠,25
tshut-tshê,出箠,25
tshut-m̂,出茅,25
tshut-khīng,出虹,25
tshut-thâu,出頭,25
tshut-ióng,出養,25
hâm-sàng,函送,25
to-á,刀仔,25
to-tshuì,刀喙,25
to-niá,刀嶺,25
hun-kiánn,分囝,25
hun-tsí,分子,25
pun-tsí,分子,25
hun-si,分屍,25
pun-tiunn,分張,25
hun-gia̍p,分業,25
hun-kî,分歧,25
hun-bú,分母,25
tshiat-bu̍t,切勿,25
tshiat-pak,切腹,25
tshiat-tshài,切菜,25
lia̍t-uī,列位,25
lia̍t-tuann,列單,25
lia̍t-tó,列島,25
phut-tsháu,刜草,25
tshoo-tiong,初中,25
tshoo-tsín,初診,25
thâi-kè,刣價,25
thâi-kuah,刣割,25
thâi-bûn,刣文,25
thâi-ti,刣豬,25
pa̍t-ji̍t,別日,25
lī-póng,利綁,25
kàu-tann,到今,25
kàu-tī,到佇,25
kàu-tè,到塊,25
kàu-bué,到尾,25
kàu-bé,到尾,25
kàu-tsām,到站,25
tio̍h-tio̍h,到著,25
kàu-tshut,到齣,25
tsè-khò,制誥,25
tshì-kui,刺䲅,25
tshì-pho,刺波,25
tshì-kiû,刺球,25
tshiah-ia̍h,刺疫,25
tshì-tshang,刺蔥,25
tshì-khiû,刺虯,25
tshì-uī,刺蝟,25
tshiah-be̍h,刺襪,25
tshiah-bue̍h,刺襪,25
tshì-tsha̍k,刺鑿,25
tshiah-bīn,刺面,25
tshì-tshí,刺鼠,25
tshì-tshú,刺鼠,25
thì-thâu,剃頭,25
siah-phānn,削奅,25
siah-ô,削蚵,25
tsîng-á,前仔,25
tsîng-nî,前年,25
tsîng-khok,前擴,25
tsîng-mn̂g,前毛,25
tsiân-suànn,前線,25
kong-kó,剛果,25
tsián-á,剪仔,25
tsián-kiáu,剪筊,25
tsián-jiông,剪絨,25
tsián-tsua̍h,剪蚻,25
tsián-thâng,剪蟲,25
tsián-tshia,剪車,25
tsián-thâu,剪頭,25
hù-kià,副寄,25
hù-kua,副歌,25
hù-khīng,副虹,25
hù-sû,副詞,25
kuah-tsháu,割草,25
kuah-kim,割金,25
kuah-hiunn,割香,25
kuah-pháng,割麭,25
tshòng-siánn,創啥,25
tshòng-kíng,創景,25
tshòng-tī,創治,25
tshòng-khang,創空,25
thuánn-tsháu,剷草,25
le̍h-hue,剺花,25
khau-á,剾仔,25
khau-to,剾刀,25
khau-sé,剾洗,25
khau-ta,剾焦,25
khau-phuê,剾皮,25
khau-phê,剾皮,25
lâu-pī,劉備,25
kiàm-kiap,劍俠,25
kiàm-tsit,劍脊,25
kiàm-lîng,劍靈,25
kiàm-liông,劍龍,25
kiàm-lîng,劍龍,25
la̍t-tè,力帝,25
li̍k-tiāu,力調,25
kong-khò,功課,25
ke-ke,加加,25
ka-n̂g,加圇,25
ka-bi̍t,加密,25
ka-tshî,加持,25
ke-kuà,加掛,25
ka-huat,加法,25
ka-thiam,加添,25
ke-iōng,加用,25
ka-tshiam,加簽,25
ka-lí,加里,25
ka-tsui,加鵻,25
tsōo-pha̍k,助曝,25
kiap-sòo,劫數,25
ióng-kiap,勇俠,25
khiang-á,勍仔,25
tōng-bān,動漫,25
tōng-tshia,動車,25
tōng-liōng,動量,25
lóo-la̍t,勞力,25
bōo-khuán,募款,25
khǹg-sè,勸世,25
ûn-á,勻仔,25
kau-kiat,勾結,25
pau-pau,包包,25
pau-tuà,包帶,25
pau-liâu,包療,25
bau-tûn,包脣,25
pau-ióng,包養,25
pau-lān,包𡳞,25
hiong-lôo,匈奴,25
huà-kíng,化景,25
pak-lûn,北侖,25
pak-siânn,北城,25
pak-sîng,北成,25
khong-lia̍t,匡列,25
huí-luī,匪類,25
huē-tsíng,匯整,25
huē-tsuí,匯水,25
huē-tsînn,匯錢,25
khap-pue,匼桮,25
pián-gia̍h,匾額,25
tsa̍p-tsn̂g,十全,25
tsa̍p-peh,十八,25
tsa̍p-pueh,十八,25
tsa̍p-khoo,十箍,25
tshing-phiò,千票,25
tshian-ia̍p,千葉,25
tshing-bí,千鎂,25
ngóo-an,午安,25
puànn-miā,半命,25
puànn-phiânn,半坪,25
puàn-hā,半夏,25
puànn-khàm,半崁,25
puànn-poo,半晡,25
puànn-io,半腰,25
puànn-bīn,半面,25
pi-lâm,卑南,25
toh-khe,卓溪,25
toh-lân,卓蘭,25
hia̍p-tsok,協作,25
lâm-uann,南安,25
lâm-tūn,南屯,25
lâm-khàm,南崁,25
lâm-huâinn,南橫,25
lâm-ôo,南湖,25
lâm-sîm,南潯,25
lâm-îng,南瀛,25
lâm-kan,南竿,25
phok-khiat,博孑,25
khah-suh,卡斯,25
khah-thong,卡通,25
khah-ta̍t,卡達,25
kha̍h-kuan,卡關,25
ìn-kang,印工,25
ìn-pán,印版,25
nuī-jîn,卵仁,25
nn̄g-á,卵仔,25
nn̄g-thah,卵塔,25
nn̄g-tsú,卵子,25
nn̄g-thng,卵湯,25
nn̄g-sò,卵燥,25
nn̄g-tsu,卵珠,25
nn̄g-si,卵絲,25
nn̄g-piánn,卵餅,25
nuī-piánn,卵餅,25
sià-king,卸肩,25
khiok-sī,卻是,25
kāu-kang,厚工,25
kāu-khó,厚洘,25
kāu-kin,厚筋,25
kāu-ham,厚蚶,25
kāu-uē,厚話,25
kāu-thi,厚麶,25
tshù-hiā,厝瓦,25
tshù-tsînn,厝簷,25
tshù-tāi,厝貸,25
tshù-phuè,厝配,25
guân-á,原仔,25
uân-á,原仔,25
guân-tsuân,原全,25
guân-tsí,原子,25
guân-tsá,原早,25
guân-sán,原產,25
guân-bé,原碼,25
guân-phoo,原鋪,25
ià-sè,厭世,25
iàm-lú,厭女,25
ià-lán,厭懶,25
iàn-khì,厭氣,25
khì-hōo,去予,25
khì-tò,去倒,25
khì-sí,去死,25
khì-sip,去濕,25
khì-khùn,去睏,25
khì-huat,去髮,25
som-á,參仔,25
tsham-ka,參加,25
tsham-kìnn,參見,25
tshe-kái,叉改,25
tsha-sio,叉燒,25
iú-gî,友誼,25
huán-hiau,反僥,25
huān-sè,反勢,25
huán-hiòng,反向,25
huán-tshuì,反喙,25
huán-thinn,反天,25
huán-tsha,反差,25
huán-hîng,反形,25
hân-khóo,反抗,25
píng-toh,反桌,25
huán-oo,反烏,25
huán-tsíng,反種,25
huán-puē,反背,25
píng-pak,反腹,25
siū-lia̍h,受掠,25
siū-khì,受氣,25
siū-sû,受詞,25
puān-kheh,叛客,25
tsông-tâm,叢談,25
kháu-tsō,口座,25
kháu-kám,口感,25
khió-tàu,口罩,25
kháu-tà,口罩,25
kóo-khenn,古坑,25
kóo-ì,古意,25
kóo-tshân,古田,25
kóo-tsiam,古箏,25
kóo-tsui,古錐,25
kù-kiánn,句囝,25
kù-hîng,句型,25
līng-guā,另外,25
līng-tsuā,另逝,25
lo-lián,叨撚,25
lo-lut,叨甪,25
kiò-jī,叫字,25
kiò-lī,叫字,25
siāu-lâm,召南,25
khó-í,可以,25
khó-pí,可比,25
tâi-tiong,台中,25
tâi-tāi,台大,25
tâi-kan,台奸,25
tâi-tsiu,台州,25
tâi-bûn,台文,25
tâi-tang,台東,25
tâi-phài,台派,25
tâi-phiò,台票,25
tâi-lô,台羅,25
tâi-uē,台話,25
tâi-gí,台語,25
tâi-gír,台語,25
tâi-gú,台語,25
tâi-thih,台鐵,25
sú-tiat,史哲,25
sír-kì,史記,25
sú-kì,史記,25
kok-pih,各馝,25
ha̍h-jīm,合任,25
ha̍p-uá,合倚,25
kah-kuà,合掛,25
ha̍h-nuâ,合欄,25
ha̍h-ân,合絚,25
ha̍h-iân,合緣,25
ha̍p-kûn,合群,25
ha̍h-tâi,合臺,25
ha̍p-kim,合金,25
ha̍p-tâng,合銅,25
ha̍p-tiám,合點,25
kiat-siâng,吉祥,25
kiat-iá,吉野,25
tiàu-ting,吊燈,25
tiàu-kâu,吊猴,25
tiàu-khòo,吊褲,25
tông-o̍h,同學,25
tâng-pâng,同房,25
tông-pâng,同房,25
bîng-tshuì,名喙,25
bîng-kan,名間,25
hiō-gē,后羿,25
thò͘-sái,吐屎,25
thóo-ba̍k,吐目,25
hiòng-thinn,向天,25
hiàng-sî,向時,25
ǹg-bāng,向望,25
ànn-thâu,向頭,25
kâm-tûn,含脣,25
kâm-kiô,含茄,25
kâm-pian,含鞭,25
ki-siân,吱蟬,25
ngôo-kong,吳剛,25
ngôo-hing,吳興,25
tshá-pan,吵班,25
tshá-im,吵音,25
khip-puânn,吸盤,25
tshue-ta,吹焦,25
háu-ke,吼雞,25
háu-kue,吼雞,25
háu-bīn,吼面,25
lū-sòng,呂宋,25
kò-tsn̄g,告狀,25
thài-ē,呔會,25
tsiu-lâm,周南,25
tsiu-lîng,周寧,25
tsiu-jû,周瑜,25
o-ló,呵咾,25
phuì-nuā,呸瀾,25
hoo-tshiánn,呼請,25
miā-tsheh,命冊,25
miā-sòo,命數,25
hô-gû,和牛,25
hô-hiân,和絃,25
hô-ái,和藹,25
tsiù-mā,咒罵,25
tsiù-mē,咒罵,25
tsiù-tsuā,咒誓,25
tsiù-gí,咒語,25
leh-khùn,咧睏,25
teh-khùn,咧睏,25
kā-ha̍p,咬合,25
kā-siū,咬岫,25
kā-tsi̍h,咬舌,25
lán-kok,咱國,25
hiu-huah,咻喝,25
ai-hainn,哀哼,25
ai-uàn,哀怨,25
phín-bîng,品明,25
phín-keh,品格,25
phín-hīng,品行,25
ua-á,哇仔,25
há-tok,哈啄,25
hah-ji̍t,哈日,25
ha-ta̍t,哈達,25
hah-hân,哈韓,25
li-lo,哩囉,25
lô-tshia,哪吒,25
ná-ū,哪有,25
khàu-iau,哭枵,25
khàu-pē,哭爸,25
khàu-luā,哭賴,25
pōo-hun,哺薰,25
hāinn-tiám,唉點,25
siânn-ài,唌愛,25
siânn-khùn,唌睏,25
siânn-bê,唌迷,25
tn̂g-suann,唐山,25
tông-tsong,唐裝,25
tông-hong,唐風,25
onn-káu,唔口,25
tshiùnn-ki,唱機,25
tshiàng-siann,唱聲,25
tok-phīnn,啄鼻,25
muī-sian,問仙,25
būn-tôo,問徒,25
mn̄g-hō,問號,25
mn̄g-tiám,問點,25
tām-sám,啖糝,25
khé-tì,啟智,25
siánn-siâu,啥潲,25
sánn-siâu,啥潲,25
siánn-mih,啥物,25
siān-iân,善緣,25
lah-mah,喇嘛,25
âu-ūn,喉韻,25
hiàm-tshia,喊車,25
thi̍h-siông,喋常,25
thi̍h-siông,喋詳,25
ìnn-ònn,喑噁,25
tshuì-kháu,喙口,25
tshuì-hoo,喙呼,25
tshuì-ba̍t,喙密,25
tshuì-ìng,喙應,25
tshuì-táu,喙斗,25
tshuì-lang,喙櫳,25
tshuì-suí,喙水,25
tshuì-ku̍t,喙滑,25
tshuì-siâu,喙潲,25
tshuì-nuā,喙瀾,25
tshuì-jiáu,喙爪,25
tshuì-khîm,喙琴,25
tshuì-ngē,喙硬,25
tshuì-iok,喙約,25
tshuì-kín,喙緊,25
tshuì-tà,喙罩,25
tshuì-tûn,喙脣,25
tshuì-hue,喙花,25
tshuì-kak,喙角,25
tshuì-kóng,喙講,25
tshuì-lōo,喙路,25
tshuì-pinn,喙邊,25
tshuì-tun,喙鈍,25
tshuì-ān,喙限,25
tshiù-tshiu,喙鬚,25
tshuì-tshiu,喙鬚,25
tshì-tshiu,喙鬚,25
tshiù-khí,喙齒,25
tshuì-khí,喙齒,25
tshuì-tshio,喙𪁎,25
huàn-sū,喚士,25
hí-tsiú,喜酒,25
hí-tuê,喜題,25
hí-tê,喜題,25
hat-tok,喝卓,25
huah-hiu,喝咻,25
huah-hi,喝唏,25
huah-hut,喝拂,25
song-ká,喪假,25
sòng-si,喪屍,25
sòng-tánn,喪膽,25
song-tsiong,喪鐘,25
khiâu-lâng,喬人,25
kiâu-bo̍k,喬木,25
khiâu-khok,喬酷,25
tan-jī,單字,25
tuann-sûn,單巡,25
tuann-kǹg,單槓,25
tuann-tsuí,單水,25
tshi̍h-tshn̍gh,嗤噌,25
tshi̍nnh-tshn̍gh,嗤噌,25
ka-siān,嘉善,25
ka-lông,嘉農,25
hau-siâu,嘐潲,25
áu-làu,嘔落,25
mā-ū,嘛有,25
sau-phî,嘲皮,25
sau-tshiò,嘲笑,25
sau-lián,嘲臉,25
tau-hóng,嘲諷,25
tshn̍gh-phīnn,噌鼻,25
pok-hun,噗薰,25
tshò-hīnn,噪耳,25
phùn-khing,噴傾,25
phùn-siâu,噴潲,25
phùn-nuā,噴瀾,25
hm̍h-hm̍h,噷噷,25
heh-tsí,嚇止,25
hánn-thâu,嚇頭,25
nâ-âu,嚨喉,25
hiau-pai,囂俳,25
sì-thīn,四伨,25
sì-uî,四圍,25
sì-siânn,四城,25
sù-thīn,四媵,25
sù-sī,四序,25
sì-tsáinn,四指,25
sì-gue̍h,四月,25
sì-kiat,四結,25
kiánn-jî,囝兒,25
kiánn-sài,囝婿,25
huê-lâm,回南,25
huê-bûn,回文,25
huê-tóng,回檔,25
huê-hué,回火,25
sìn-bō,囟帽,25
gín-á,囡仔,25
tún-tsuí,囤水,25
khǹg-huè,囥歲,25
kok-tiong,國中,25
kok-sìng,國姓,25
kok-hui,國徽,25
kok-thí,國恥,25
kok-un,國恩,25
kok-hiàn,國憲,25
kok-tshik,國戚,25
kok-hāu,國校,25
kok-thài,國泰,25
kok-gí,國語,25
kok-tsha̍t,國賊,25
kok-tsi̍k,國賊,25
kok-hong,國風,25
uî-uî,圍圍,25
uî-tshiâng,圍場,25
uî-luí,圍壘,25
uî-lôo,圍爐,25
uân-tiúnn,園長,25
uân-phâng,圓篷,25
uân-niá,圓領,25
înn-niá,圓領,25
înn-pháng,圓麭,25
thuân-bué,團買,25
thuân-bé,團買,25
thóo-keh,土keh,25
thóo-senn,土生,25
thóo-sinn,土生,25
thóo-siōng,土象,25
tsāi-ngóo,在伍,25
tsāi-tī,在佇,25
tsāi-tuē,在地,25
tsāi-tē,在地,25
tsāi-tshú,在此,25
tsāi-tsuí,在水,25
tsāi-tsún,在準,25
tsāi-tsíng,在種,25
tē-bī,地味,25
tē-khè,地契,25
tē-kann,地監,25
tē-kip,地級,25
tē-tsit,地質,25
té-tō,地道,25
tē-thih,地鐵,25
tuē-tsùn,地顫,25
tē-tsùn,地顫,25
tsùn-kau,圳溝,25
tsûn-kàu,圳溝,25
thūn-thôo,坉塗,25
thūn-tīnn,坉滇,25
khám-tsām,坎站,25
tsē-sè,坐勢,25
tsē-tiām,坐墊,25
tshē-tué,坐底,25
tshē-té,坐底,25
tsē-tshing,坐清,25
tsē-tsûn,坐船,25
tshē-lo̍h,坐落,25
tsē-tshia,坐車,25
tsē-kiō,坐轎,25
khenn-á,坑仔,25
khenn-khàm,坑崁,25
khenn-tōng,坑洞,25
khinn-tō,坑道,25
thán-tshiò,坦笑,25
pînn-nâ,坪林,25
ing-ia,坱埃,25
lâ-sâm,垃儳,25
lah-sap,垃圾,25
bâi-bua̍t,埋沒,25
siânn-tia̍p,城堞,25
siânn-siunn,城廂,25
siânn-khang,城空,25
lua̍h-té,埒底,25
poo-kînn,埔墘,25
poo-ti̍t,埔直,25
poo-láu,埔蛯,25
poo-iâm,埔鹽,25
pi-tn̂g,埤塘,25
pē-kng,培根,25
ki-gâm,基岩,25
ki-ki̍k,基極,25
ki-suànn,基線,25
kian-tàng,堅凍,25
kian-kó,堅果,25
pó-pau,堡包,25
thê-hông,堤防,25
kham-kai,堪該,25
pò-lōo,報路,25
pò-thâu,報頭,25
tiônn-bīn,場面,25
lap-té,塌底,25
thap-kha̍p,塌磕,25
thôo-khip,塗吸,25
thôo-bī,塗味,25
thôo-kak,塗埆,25
thôo-tui,塗堆,25
thôo-phe̍h,塗堛,25
thôo-phue̍h,塗堛,25
thôo-jióng,塗壤,25
thôo-tsiu,塗州,25
thôo-sai,塗師,25
thôo-tshiâng,塗戕,25
thôo-phang,塗捀,25
thôo-tsuí,塗水,25
thôo-sua,塗沙,25
thôo-thuànn,塗炭,25
thôo-gû,塗牛,25
thôo-kâu,塗猴,25
thôo-lâng,塗礱,25
thôo-khut,塗窟,25
thôo-sún,塗筍,25
thôo-muê,塗糜,25
thôo-bah,塗肉,25
thôo-tsòng,塗葬,25
thôo-tîn,塗藤,25
thôo-sat,塗虱,25
thôo-phang,塗蜂,25
thôo-tsit,塗質,25
thôo-bīn,塗面,25
thôo-thâu,塗頭,25
thôo-kut,塗骨,25
thôo-thoh,塗魠,25
thôo-thuh,塗魠,25
thôo-liông,塗龍,25
tìn-uī,填位,25
tîn-pi,塵蜱,25
tiām-tiānn,墊定,25
tiām-tsa̍t,墊實,25
bōng-khòng,墓壙,25
tuī-tn̂g,墜腸,25
tuī-lo̍h,墜落,25
piah-tóo,壁堵,25
piah-gâm,壁癌,25
piah-hóo,壁虎,25
piah-tsuâ,壁蛇,25
ah-pà,壓霸,25
luí-tsînn,壘錢,25
tsòng-uî,壯圍,25
tsòng-ōng,壯旺,25
tshuàng-káng,壯犅,25
siū-khū,壽具,25
siu-si,壽司,25
siū-lîng,壽寧,25
siū-pang,壽枋,25
guā-lô,外勞,25
guā-pè,外幣,25
guā-khuán,外款,25
guā-tshiûnn,外牆,25
guā-phiò,外票,25
guā-iân,外緣,25
guā-lián,外輪,25
guā-sàng,外送,25
to-hîng,多型,25
to-sū,多士,25
to-ik,多益,25
to-thâu,多頭,25
iā-tiàm,夜店,25
kàu-pún,夠本,25
bāng-sióng,夢想,25
bōng-siat,夢泄,25
tuā-tô,大tô,25
tuā-thâi,大刣,25
tuā-tshù,大厝,25
tuā-tshue,大吹,25
tāi-hô,大和,25
tāi-uân,大員,25
tuā-tsùn,大圳,25
tuā-tun,大墩,25
tāi-tun,大墩,25
tuā-siū,大壽,25
tuā-tuā,大大,25
tuā-jī,大字,25
tuā-bō,大帽,25
tuā-nî,大年,25
tuā-tsng,大庄,25
tuā-sn̂g,大床,25
tāi-hā,大廈,25
tuā-ku̍t,大掘,25
tāi-iâng,大揚,25
tāi-hong,大方,25
tāi-sí,大暑,25
tāi-kun,大根,25
tuā-tshiū,大樹,25
tuā-lâu,大流,25
tuā-hái,大海,25
tuā-káng,大港,25
tuā-íng,大湧,25
tuā-làm,大湳,25
tuā-kau,大溝,25
tuā-khe,大溪,25
tuā-ò,大澳,25
tuā-hué,大火,25
tuā-hé,大火,25
tuā-ting,大燈,25
tāi-tshân,大田,25
tuā-pah,大百,25
tuā-puânn,大盤,25
tuā-ti̍t,大直,25
tuā-siā,大社,25
tāi-ú,大禹,25
tuā-khut,大窟,25
tuā-khoo,大箍,25
tuā-siunn,大箱,25
tuā-tōo,大肚,25
tuā-náu,大腦,25
tuā-thuí,大腿,25
tuā-tsi̍h,大舌,25
tuā-tsī,大舌,25
tuā-huê,大茴,25
tuā-tsháu,大草,25
tuā-lē,大蛚,25
tuā-iânn,大贏,25
tuā-kha,大跤,25
tuā-lōo,大路,25
tuā-khui,大開,25
tāi-pi̍t,大闢,25
tāi-pán,大阪,25
tuā-ài,大隘,25
tāi-ngé,大雅,25
tuā-bông,大雺,25
tuā-bīn,大面,25
tuā-kut,大骨,25
tuā-phiāng,大龐,25
thian-kiat,天kiat,25
thian-tóng,天丼,25
thian-sú,天使,25
thinn-kuinn,天光,25
thinn-kong,天公,25
thian-tâi,天台,25
thian-bōo,天幕,25
thinn-tshenn,天星,25
thinn-tshinn,天星,25
thinn-tsênn,天晴,25
thinn-tsînn,天晴,25
thian-káng,天港,25
thinn-káng,天港,25
thian-ting,天燈,25
thinn-ting,天燈,25
thinn-pē,天爸,25
thian-kong,天罡,25
thian-lîng,天能,25
thian-tshia,天車,25
thài-thài,太太,25
thài-hō,太昊,25
thài-iâng,太陽,25
iáu-siū,夭壽,25
giâ-kê,夯枷,25
giâ-tāng,夯重,25
sit-bîn,失 眠,25
sit-tsú,失主,25
sit-ji̍t,失日,25
sit-tì,失智,25
sit-gue̍h,失月,25
sit-keh,失格,25
sit-tsuí,失水,25
ngeh-tshài,夾菜,25
nge̍h-tshài,夾菜,25
kiap-tiánn,夾鼎,25
kî-hîng,奇形,25
kî-lâi,奇萊,25
kî-kha,奇跤,25
nāi-bí,奈米,25
hōng-huà,奉化,25
hōng-sāi,奉祀,25
hōng-tshiánn,奉請,25
khè-tsok,契作,25
khuè-hiann,契兄,25
khè-hiann,契兄,25
kheh-bú,契母,25
ī-tsiá,奕者,25
ī-sńg,奕耍,25
thò-tiâu,套牢,25
thò-tshan,套餐,25
tshia-hua,奢華,25
tshia-iānn,奢颺,25
lú-sú,女使,25
lí-ua,女媧,25
lú-ua,女媧,25
lú-o̍h,女學,25
lú-bû,女巫,25
ne-ne,奶奶,25
ling-sûn,奶巡,25
ling-sik,奶昔,25
ling-tsuânn,奶泉,25
lin-pân,奶瓶,25
ling-sòo,奶素,25
ling-khí,奶齒,25
ni-khí,奶齒,25
hó-sè,好勢,25
hó-miā,好命,25
hó-lim,好啉,25
hònn-kiông,好強,25
hó-kiông,好強,25
hó-liāu,好料,25
hó-bîn,好眠,25
hó-khang,好空,25
hó-ūn,好運,25
tsng-thānn,妝娗,25
bē-á,妹仔,25
muē-á,妹仔,25
tsí-hu,姊夫,25
koo-sûn,姑巡,25
koo-tsiânn,姑情,25
sènn-sannh,姓啥,25
kàn-kóo,姦古,25
kàn-kiāu,姦撟,25
î-á,姨仔,25
ti̍t-á,姪仔,25
niû-kán,娘𡢃,25
tshuā-bóo,娶某,25
uán-khuàn,婉勸,25
piáu-á,婊仔,25
hun-ká,婚假,25
hun-tsí,婚指,25
hū-kho,婦科,25
bū-siânn,婺城,25
suí-khuì,媠氣,25
suí-bīn,媠面,25
suí-thé,媠體,25
má-king,媽宮,25
kè-ang,嫁翁,25
kiau-tshuán,嬌喘,25
kiau-bân,嬌蠻,25
kiau-thâu,嬌頭,25
ne-óng,嬭枉,25
tsí-á,子仔,25
tsú-hā,子夏,25
tsír-iû,子游,25
tsú-iû,子游,25
tsú-kòng,子貢,25
tsú-lōo,子路,25
khóng-kàu,孔教,25
khóng-hong,孔方,25
jī-tián,字典,25
jī-khah,字卡,25
jī-puânn,字盤,25
jī-tsuá,字紙,25
jī-kut,字骨,25
hàu-tai,孝呆,25
hàu-koo,孝孤,25
pau-tsí,孢子,25
koo-tsiàm,孤佔,25
koo-láu,孤佬,25
koo-bī,孤味,25
koo-jī,孤字,25
koo-ji̍t,孤日,25
koo-tsàn,孤棧,25
koo-chiáu,孤鳥,25
koo-tsiáu,孤鳥,25
pū-pho,孵泡,25
ha̍k-muē,學妹,25
ha̍k-tsí,學姐,25
ha̍k-tī,學弟,25
ha̍k-tshik,學測,25
ha̍k-tâi,學臺,25
ha̍k-ūn,學運,25
ha̍k-pà,學霸,25
gia̍t-bu̍t,孽物,25
gia̍t-iân,孽緣,25
the̍h-the̍h,宅宅,25
an-tok,安卓,25
an-thò,安套,25
an-hui,安徽,25
an-tah,安搭,25
an-khe,安溪,25
an-khue,安溪,25
an-iânn,安營,25
an-khok,安酷,25
sòng-sû,宋詞,25
uân-hong,完封,25
uân-niû,完糧,25
tsong-thiāu,宗祧,25
kuann-bāng,官網,25
tiānn-tiānn,定定,25
tiāⁿ-sò͘,定數,25
tīng-gia̍p,定業,25
tīng-ia̍t,定閱,25
tīng-ua̍t,定閱,25
uán-jiân,宛然,25
kheh-ho̍k,客服,25
kheh-tsàn,客棧,25
kheh-uē,客話,25
kheh-gí,客語,25
kheh-ūn,客運,25
kheh-bīn,客面,25
tsáinn-ngóo,宰我,25
hāi-mi̍h,害物,25
hāi-huè,害貨,25
hāi-hè,害貨,25
ka-siok,家宿,25
ka-kī,家己,25
ka-ti,家己,25
ka-tī,家己,25
ke-āu,家後,25
ka-pō,家暴,25
ka-tī,家治,25
iông-khì,容器,25
siok-bū,宿霧,25
sok-bū,宿霧,25
siok-tuê,宿題,25
siok-tê,宿題,25
siok-bo̍k,寂寞,25
kià-hù,寄付,25
kià-tuà,寄蹛,25
kià-gîn,寄銀,25
kià-gûn,寄銀,25
kià-tsînn,寄錢,25
ba̍t-tshuì,密喙,25
bi̍t-pô,密婆,25
bi̍t-tsiap,密接,25
bi̍t-hō,密號,25
hù-iông,富陽,25
kuânn-bō,寒帽,25
si̍t-tsoh,實作,25
tsa̍t-âu,實喉,25
si̍t-jī,實字,25
tsa̍t-ba̍k,實目,25
tsa̍t-thâu,實頭,25
lîng-huà,寧化,25
lîng-tek,寧德,25
lîng-pho,寧波,25
lîng-hái,寧海,25
siá-phiò,寫票,25
siá-khóo,寫許,25
khuann-tsáu,寬走,25
pó-táu,寶斗,25
pó-lê,寶螺,25
pó-tshuan,寶釧,25
hong-tshuì,封喙,25
hong-siânn,封城,25
hong-tâng,封筒,25
hong-tsng,封裝,25
siā-tsing,射精,25
tsiong-lâi,將來,25
tsiòng-tsâi,將才,25
tsiàng-sî,將時,25
tsiong-lo̍k,將樂,25
tsiang-tsīn,將盡,25
tsiong-tsīn,將盡,25
tsiang-kūn,將近,25
tsun-pi,尊卑,25
tuì-tâng,對同,25
uì-hiòng,對向,25
tuì-huè,對歲,25
tuì-tsîn,對繩,25
tuì-tio̍h,對著,25
tuì-ke̍h,對逆,25
tuì-bīn,對面,25
sió-pau,小包,25
sió-tshue,小吹,25
sió-ha̍k,小學,25
sió-hân,小寒,25
sió-kio̍k,小局,25
siáu-sí,小暑,25
sió-sí,小暑,25
sió-hioh,小歇,25
sió-tiâu,小潮,25
sió-ò,小澳,25
sió-náu,小腦,25
sió-tsu,小資,25
sió-suat,小雪,25
sió-tshut,小齣,25
siàu-hō,少昊,25
tsiam-suann,尖山,25
siōng-tshiánn,尚且,25
siōng-sir,尚書,25
iû-khe,尤溪,25
ang-á,尪仔,25
tsiū-uī,就位,25
tō-ài,就愛,25
tshioh-kut,尺骨,25
kha-tshng,尻川,25
kha-tshuinn,尻川,25
kha-tshng,尻穿,25
bué-á,尾仔,25
bér-kháu,尾口,25
bué-tshiú,尾手,25
bué-tsiap,尾接,25
bué-tuè,尾綴,25
bué-hō,尾號,25
bué-suî,尾隨,25
jiō-puī,尿蜚,25
liō-puī,尿蜚,25
jiō-sui,尿𦉎,25
phuì-kiánn,屁囝,25
phuì-uē,屁話,25
khut-kē,屈低,25
khut-sè,屈勢,25
khut-sí,屈死,25
khut-kak,屈角,25
khut-lio̍k,屈辱,25
sái-lâng,屎人,25
sái-bué,屎尾,25
sái-bé,屎尾,25
sái-jiō,屎尿,25
sái-puah,屎撥,25
sái-khang,屎空,25
pîng-lâm,屏南,25
tián-kua,展歌,25
ban-tsik,屘叔,25
ban-koo,屘姑,25
tsân-hûn,層雲,25
sio̍k-tī,屬佇,25
sio̍k-thok,屬託,25
suann-lua̍h,山剌,25
suann-phiânn,山坪,25
suann-nāi,山奈,25
san-sī,山寺,25
suann-sī,山寺,25
suann-tsiam,山尖,25
suann-khàm,山崁,25
suann-gâm,山巖,25
suann-tué,山底,25
suann-té,山底,25
sian-tsa,山楂,25
suann-tsuí,山水,25
suann-tshân,山田,25
san-té,山短,25
suann-tik,山竹,25
suann-tsiann,山精,25
suann-tsinn,山精,25
suann-be̍h,山脈,25
suann-sai,山西,25
