hanzi,tl,frequency,poj,tl_num,poj_num
記錄檔,kì-lo̍k-tóng,16,kì-lo̍k-tóng,ki3lok8tong2,ki3lok8tong2
調味料,tiâu-bī-liāu,16,tiâu-bī-liāu,tiau5bi7liau7,tiau5bi7liau7
調理棒,tiâu-lí-pāng,16,tiâu-lí-pāng,tiau5li2pang7,tiau5li2pang7
護手霜,hōo-tshiú-song,16,hō͘-chhiú-song,hoo7tshiu2song,hoo7chhiu2song
護脣膏,hōo-tûn-ko,16,hō͘-tûn-ko,hoo7tun5ko,hoo7tun5ko
讀卡機,tha̍k-khah-ki,16,tha̍k-khah-ki,thak8khahki,thak8khahki
變異株,piàn-ī-tsu,16,piàn-ī-chu,pian3i7tsu,pian3i7chu
豆腐麵,tāu-hū-mī,16,tāu-hū-mī,tau7hu7mi7,tau7hu7mi7
豬流感,ti-liû-kám,16,ti-liû-kám,tiliu5kam2,tiliu5kam2
豬流感,tu-liû-kám,16,tu-liû-kám,tuliu5kam2,tuliu5kam2
貴賓狗,kuì-pin-káu,16,kùi-pin-káu,kui3pinkau2,kui3pinkau2
費南雪,huì-lâm-seh,16,hùi-lâm-seh,hui3lam5seh,hui3lam5seh
資料庫,tsu-liāu-khòo,16,chu-liāu-khò͘,tsuliau7khoo3,chuliau7khoo3
賽末點,sài-bua̍t-tiám,16,sài-boa̍t-tiám,sai3buat8tiam2,sai3boat8tiam2
起泡片,khí-pho-phìnn,16,khí-pho-phìⁿ,khi2phophinn3,khi2phophinn3
起跑線,khí-pháu-suànn,16,khí-pháu-sòaⁿ,khi2phau2suann3,khi2phau2soann3
起跑點,khí-pháu-tiám,16,khí-pháu-tiám,khi2phau2tiam2,khi2phau2tiam2
超音波,tshiau-im-pho,16,chhiau-im-pho,tshiauimpho,chhiauimpho
越武道,ua̍t-bú-tō,16,oa̍t-bú-tō,uat8bu2to7,oat8bu2to7
趖蟲類,sô-thâng-luī,16,sô-thâng-lūi,so5thang5lui7,so5thang5lui7
趨角筅,tshu-kak-tshíng,16,chhu-kak-chhéng,tshukaktshing2,chhukakchheng2
趨輪枋,tshu-lián-pang,16,chhu-lián-pang,tshulian2pang,chhulian2pang
跆拳道,tâi-kûn-tō,16,tâi-kûn-tō,tai5kun5to7,tai5kun5to7
跤後筋,kha-āu-kin,16,kha-āu-kin,khaau7kin,khaau7kin
跤後筋,kha-āu-kun,16,kha-āu-kun,khaau7kun,khaau7kun
跤扒泅,kha-pê-siû,16,kha-pê-siû,khape5siu5,khape5siu5
路透社,lōo-thàu-siā,16,lō͘-thàu-siā,loo7thau3sia7,loo7thau3sia7
軍用狗,kun-iōng-káu,16,kun-iōng-káu,kuniong7kau2,kuniong7kau2
軟剾匙,nńg-khau-sî,16,nńg-khau-sî,nng2khausi5,nng2khausi5
軟轎床,nńg-kiō-tshn̂g,16,nńg-kiō-chhn̂g,nng2kio7tshng5,nng2kio7chhng5
載入中,tsài-ji̍p-tiong,16,chài-ji̍p-tiong,tsai3jip8tiong,chai3jip8tiong
載入中,tsài-li̍p-tiong,16,chài-li̍p-tiong,tsai3lip8tiong,chai3lip8tiong
輸入欄,su-ji̍p-nuâ,16,su-ji̍p-nôa,sujip8nua5,sujip8noa5
輸入欄,su-li̍p-nuâ,16,su-li̍p-nôa,sulip8nua5,sulip8noa5
轉接頭,tsuán-tsiap-thâu,16,choán-chiap-thâu,tsuan2tsiapthau5,choan2chiapthau5
迷客夏,bê-kheh-hā,16,bê-kheh-hā,be5khehha7,be5khehha7
迷眾頁,bê-tsiòng-ia̍h,16,bê-chiòng-ia̍h,be5tsiong3iah8,be5chiong3iah8
迷迭香,bê-tia̍t-hiang,16,bê-tia̍t-hiang,be5tiat8hiang,be5tiat8hiang
透明度,thàu-bîng-tōo,16,thàu-bêng-tō͘,thau3bing5too7,thau3beng5too7
透明度,thò-bîng-tōo,16,thò-bêng-tō͘,tho3bing5too7,tho3beng5too7
過路人,kuè-lōo-lâng,16,kòe-lō͘-lâng,kue3loo7lang5,koe3loo7lang5
遠近法,hn̄g-kīn-huat,16,hn̄g-kīn-hoat,hng7kin7huat,hng7kin7hoat
遠近法,hn̄g-kūn-huat,16,hn̄g-kūn-hoat,hng7kun7huat,hng7kun7hoat
邊緣人,pian-iân-jîn,16,pian-iân-jîn,pianian5jin5,pianian5jin5
酸種麭,sng-tsíng-pháng,16,sng-chéng-pháng,sngtsing2phang2,sngcheng2phang2
酸薟湯,sng-hiam-thng,16,sng-hiam-thng,snghiamthng,snghiamthng
重巡膠,tîng-sûn-ka,16,têng-sûn-ka,ting5sun5ka,teng5sun5ka
重巡貼,tîng-sûn-tah,16,têng-sûn-tah,ting5sun5tah,teng5sun5tah
重整理,tîng-tsíng-lí,16,têng-chéng-lí,ting5tsing2li2,teng5cheng2li2
重載入,tîng-tsài-ji̍p,16,têng-chài-ji̍p,ting5tsai3jip8,teng5chai3jip8
金屬感,kim-sio̍k-kám,16,kim-sio̍k-kám,kimsiok8kam2,kimsiok8kam2
金滑感,kim-ku̍t-kám,16,kim-ku̍t-kám,kimkut8kam2,kimkut8kam2
金萱茶,kim-suan-tê,16,kim-soan-tê,kimsuante5,kimsoante5
鈉含量,nà-hâm-liōng,16,nà-hâm-liōng,na3ham5liong7,na3ham5liong7
鈕仔餅,liú-á-piánn,16,liú-á-piáⁿ,liu2a2piann2,liu2a2piann2
鋁箔紙,lī-po̍h-tsuá,16,lī-po̍h-chóa,li7poh8tsua2,li7poh8choa2
鋁箔紙,lū-po̍h-tsuá,16,lū-po̍h-chóa,lu7poh8tsua2,lu7poh8choa2
鎮暴銃,tìn-pō-tshìng,16,tìn-pō-chhèng,tin3po7tshing3,tin3po7chheng3
鐵觀音,thih-kuan-im,16,thih-koan-im,thihkuanim,thihkoanim
開發者,khai-huat-tsiá,16,khai-hoat-chiá,khaihuattsia2,khaihoatchia2
開講室,khai-káng-sik,16,khai-káng-sek,khaikang2sik,khaikang2sek
閣活節,koh-ua̍h-tseh,16,koh-oa̍h-cheh,kohuah8tseh,kohoah8cheh
閣活節,koh-ua̍h-tsueh,16,koh-oa̍h-choeh,kohuah8tsueh,kohoah8choeh
閬位坐,làng-uī-tsē,16,làng-ūi-chē,lang3ui7tse7,lang3ui7che7
防曝乳,hông-pha̍k-jú,16,hông-pha̍k-jú,hong5phak8ju2,hong5phak8ju2
防曝乳,hông-pha̍k-lú,16,hông-pha̍k-lú,hong5phak8lu2,hong5phak8lu2
阿華田,a-huâ-tiân,16,a-hôa-tiân,ahua5tian5,ahoa5tian5
隔暝醉,keh-mê-tsuì,16,keh-mê-chùi,kehme5tsui3,kehme5chui3
隔暝醉,keh-mî-tsuì,16,keh-mî-chùi,kehmi5tsui3,kehmi5chui3
隔離霜,keh-lī-song,16,keh-lī-song,kehli7song,kehli7song
隨身碟,suî-sin-tia̍p,16,sûi-sin-tia̍p,sui5sintiap8,sui5sintiap8
隱私權,ún-su-khuân,16,ún-su-khoân,un2sukhuan5,un2sukhoan5
隱私權,ún-su-kuân,16,ún-su-koân,un2sukuan5,un2sukoan5
雙蹄目,siang-tuê-bo̍k,16,siang-tôe-bo̍k,siangtue5bok8,siangtoe5bok8
雙蹄目,siang-tê-bo̍k,16,siang-tê-bo̍k,siangte5bok8,siangte5bok8
雙響炮,siang-hiáng-phàu,16,siang-hiáng-phàu,sianghiang2phau3,sianghiang2phau3
雞肉塊,ke-bah-tè,16,ke-bah-tè,kebahte3,kebahte3
雞肉塊,kue-bah-tè,16,koe-bah-tè,kuebahte3,koebahte3
離岸流,lī-huānn-lâu,16,lī-hōaⁿ-lâu,li7huann7lau5,li7hoann7lau5
雪納瑞,si-náu-sò,16,si-náu-sò,sinau2so3,sinau2so3
雪花冰,seh-hue-ping,16,seh-hoe-peng,sehhueping,sehhoepeng
電子批,tiān-tsú-phe,16,tiān-chú-phe,tian7tsu2phe,tian7chu2phe
電子批,tiān-tsú-phue,16,tiān-chú-phoe,tian7tsu2phue,tian7chu2phoe
電扶梯,tiān-hû-thui,16,tiān-hû-thui,tian7hu5thui,tian7hu5thui
電磁爐,tiān-tsû-lôo,16,tiān-chû-lô͘,tian7tsu5loo5,tian7chu5loo5
電腦鼠,tiān-náu-tshí,16,tiān-náu-chhí,tian7nau2tshi2,tian7nau2chhi2
電腦鼠,tiān-náu-tshú,16,tiān-náu-chhú,tian7nau2tshu2,tian7nau2chhu2
霜淇淋,sng-kî-lîm,16,sng-kî-lîm,sngki5lim5,sngki5lim5
霧目眉,bū-ba̍k-bâi,16,bū-ba̍k-bâi,bu7bak8bai5,bu7bak8bai5
霹靂舞,phik-li̍k-bú,16,phek-le̍k-bú,phiklik8bu2,pheklek8bu2
青奶茶,tshenn-ling-tê,16,chheⁿ-leng-tê,tshennlingte5,chhennlengte5
青奶茶,tshinn-ni-tê,16,chhiⁿ-ni-tê,tshinnnite5,chhinnnite5
韓系妝,hân-hē-tsong,16,hân-hē-chong,han5he7tsong,han5he7chong
頂一步,tíng-tsi̍t-pōo,16,téng-chi̍t-pō͘,ting2tsit8poo7,teng2chit8poo7
頂半場,tíng-puànn-tiûnn,16,téng-pòaⁿ-tiûⁿ,ting2puann3tiunn5,teng2poann3tiunn5
預售厝,ī-siū-tshù,16,ī-siū-chhù,i7siu7tshu3,i7siu7chhu3
預售厝,ū-siū-tshù,16,ū-siū-chhù,u7siu7tshu3,u7siu7chhu3
類普篩,luī-phóo-thai,16,lūi-phó͘-thai,lui7phoo2thai,lui7phoo2thai
顯示卡,hián-sī-khah,16,hián-sī-khah,hian2si7khah,hian2si7khah
飄目眉,phiau-ba̍k-bâi,16,phiau-ba̍k-bâi,phiaubak8bai5,phiaubak8bai5
飛行傘,hui-hîng-suànn,16,hui-hêng-sòaⁿ,huihing5suann3,huiheng5soann3
食甲飽,tsia̍h-kah-pá,16,chia̍h-kah-pá,tsiah8kahpa2,chiah8kahpa2
養樂多,ióng-lo̍k-to,16,ióng-lo̍k-to,iong2lok8to,iong2lok8to
馬卡龍,ma-khá-lóng,16,ma-khá-lóng,makha2long2,makha2long2
馬德里,má-tik-lí,16,má-tek-lí,ma2tikli2,ma2tekli2
馬拉松,ma-lá-sóng,16,ma-lá-sóng,mala2song2,mala2song2
馬花糋,bé-hue-tsìnn,16,bé-hoe-chìⁿ,be2huetsinn3,be2hoechinn3
駱駝馬,lo̍k-tô-bé,16,lo̍k-tô-bé,lok8to5be2,lok8to5be2
驅逐令,khu-tio̍k-līng,16,khu-tio̍k-lēng,khutiok8ling7,khutiok8leng7
驅逐艦,khu-tio̍k-lām,16,khu-tio̍k-lām,khutiok8lam7,khutiok8lam7
驗證碼,giām-tsìng-bé,16,giām-chèng-bé,giam7tsing3be2,giam7cheng3be2
鬚鯨類,tshiu-king-luī,16,chhiu-keng-lūi,tshiukinglui7,chhiukenglui7
魁北克,khue-pak-khik,16,khoe-pak-khek,khuepakkhik,khoepakkhek
魚子醬,hî-tsí-tsiùnn,16,hî-chí-chiùⁿ,hi5tsi2tsiunn3,hi5chi2chiunn3
鮮奶捲,tshinn-ling-kńg,16,chhiⁿ-leng-kńg,tshinnlingkng2,chhinnlengkng2
鮮奶捲,tshinn-ni-kńg,16,chhiⁿ-ni-kńg,tshinnnikng2,chhinnnikng2
鱘龍魚,sîm-liông-hî,16,sîm-liông-hî,sim5liong5hi5,sim5liong5hi5
鱘龍魚,sîm-liông-hû,16,sîm-liông-hû,sim5liong5hu5,sim5liong5hu5
鳥鼠仔,niáu-tshí-á,16,niáu-chhí-á,niau2tshi2a2,niau2chhi2a2
鳥鼠仔,niáu-tshú-á,16,niáu-chhú-á,niau2tshu2a2,niau2chhu2a2
鹹酥雞,kiâm-soo-ke,16,kiâm-so͘-ke,kiam5sooke,kiam5sooke
鹹酥雞,kiâm-soo-kue,16,kiâm-so͘-koe,kiam5sookue,kiam5sookoe
鹼水麭,kinn-tsuí-pháng,16,kiⁿ-chúi-pháng,kinntsui2phang2,kinnchui2phang2
麥當勞,be̍h-tong-lô,16,be̍h-tong-lô,beh8tonglo5,beh8tonglo5
麥當勞,bi̍k-tong-lô,16,be̍k-tong-lô,bik8tonglo5,bek8tonglo5
麻仔葉,muâ-á-hio̍h,16,môa-á-hio̍h,mua5a2hioh8,moa5a2hioh8
黏錫筆,liâm-siah-pit,16,liâm-siah-pit,liam5siahpit,liam5siahpit
點陣圖,tiám-tīn-tôo,16,tiám-tīn-tô͘,tiam2tin7too5,tiam2tin7too5
鼻影筅,phīnn-iánn-tshíng,16,phīⁿ-iáⁿ-chhéng,phinn7iann2tshing2,phinn7iann2chheng2
鼻暗影,phīnn-àm-iánn,16,phīⁿ-àm-iáⁿ,phinn7am3iann2,phinn7am3iann2
鼻竇炎,phīnn-tōo-iām,16,phīⁿ-tō͘-iām,phinn7too7iam7,phinn7too7iam7
鼻胃管,phīnn-uī-kóng,16,phīⁿ-ūi-kóng,phinn7ui7kong2,phinn7ui7kong2
龍骨髓,liông-kut-tshué,16,liông-kut-chhóe,liong5kuttshue2,liong5kutchhoe2
龍骨髓,lîng-kut-tshé,16,lêng-kut-chhé,ling5kuttshe2,leng5kutchhe2
𪐞染液,tòo-ní-i̍k,16,tò͘-ní-e̍k,too3ni2ik8,too3ni2ek8
𪐞染筅,tòo-ní-tshíng,16,tò͘-ní-chhéng,too3ni2tshing2,too3ni2chheng2
貼起去,tah--khí-khì,12,tah--khí-khì,tahkhi2khi3,tahkhi2khi3
邊仔面,pinn--á-bīn,12,piⁿ--á-bīn,pinna2bin7,pinna2bin7
鉸落來,ka--lo̍h-lâi,12,ka--lo̍h-lâi,kaloh8lai5,kaloh8lai5
