tl,hanzi,drop_reason
ún,尹,duplicate
tshik,尺,duplicate
tshioh,尺,duplicate
lî,尼,duplicate
nî,尼,duplicate
bué,尾,duplicate
bé,尾,duplicate
kio̍k,局,duplicate
ki̍k,局,duplicate
ki,居,duplicate
ku,居,duplicate
ku,居,duplicate
ki,居,duplicate
khut,屈,duplicate
ok,屋,duplicate
sú,屎,duplicate
sái,屎,duplicate
pîng,屏,duplicate
pîn,屏,duplicate
sut,屑,duplicate
tián,展,duplicate
thián,展,duplicate
tôo,屠,duplicate
siap,屧,duplicate
san,山,duplicate
san,山,duplicate
suann,山,duplicate
suann-suànn,山線,duplicate
gîm,岑,duplicate
khîm,岑,duplicate
kong,岡,duplicate
giâm,岩,duplicate
gâm,岩,duplicate
giâm,岩,duplicate
gâm,岩,duplicate
tāi,岱,duplicate
ga̍k,岳,duplicate
gān,岸,duplicate
huānn,岸,duplicate
gān,岸,duplicate
huānn,岸,duplicate
bā,峇,duplicate
gô,峨,duplicate
ngôo,峨,duplicate
hong,峯,duplicate
tó,島,duplicate
tóo,島,duplicate
khàm-tíng,崁頂,duplicate
tsông,崇,duplicate
khi,崎,duplicate
kiā,崎,duplicate
kî,崎,duplicate
kiā,崎,duplicate
tshui,崔,duplicate
kang,崗,duplicate
kong,崗,duplicate
kong,崗,duplicate
kang,崗,duplicate
ping,崩,duplicate
pang,崩,duplicate
pang-suann,崩山,duplicate
ke,嵇,duplicate
khe,嵇,duplicate
lâm,嵐,duplicate
guî,嵬,duplicate
líng,嶺,duplicate
niá,嶺,duplicate
líng,嶺,duplicate
niá,嶺,duplicate
ga̍k,嶽,duplicate
giâm,巖,duplicate
tshuan,川,duplicate
tsâu,巢,duplicate
kang,工,duplicate
kong,工,duplicate
kong,工,duplicate
kang,工,duplicate
tsó,左,duplicate
tsóo,左,duplicate
khiáu,巧,duplicate
khá,巧,duplicate
kháu,巧,duplicate
kháu,巧,duplicate
khiáu,巧,duplicate
khá,巧,duplicate
kī,巨,duplicate
kū,巨,duplicate
kī-tàn,巨蛋,duplicate
kū-tàn,巨蛋,duplicate
bû,巫,duplicate
tsha,差,duplicate
tshe,差,duplicate
kí,己,duplicate
í,已,duplicate
sū,巳,duplicate
tsī,巳,duplicate
pa,巴,duplicate
hāng,巷,duplicate
pòo,布,duplicate
huân,帆,duplicate
phâng,帆,duplicate
hi,希,duplicate
phè,帕,duplicate
thiap,帖,duplicate
pi̍k,帛,duplicate
pe̍h,帛,duplicate
tè,帝,duplicate
suè,帥,duplicate
su,師,duplicate
su,師,duplicate
sai,師,duplicate
tiòng,帳,duplicate
tiùnn,帳,duplicate
tài,帶,duplicate
tuà,帶,duplicate
siâng,常,duplicate
siông,常,duplicate
hok,幅,duplicate
pak,幅,duplicate
mua,幔,duplicate
tông,幢,duplicate
png,幫,duplicate
kan,干,duplicate
pîng,平,duplicate
pîng,平,duplicate
pênn,平,duplicate
pîng-hô,平和,duplicate
liân,年,duplicate
liân,年,duplicate
nî,年,duplicate
hīng,幸,duplicate
hīng-hok,幸福,duplicate
kàn,幹,duplicate
kí,幾,duplicate
kuí,幾,duplicate
tsng,庄,duplicate
tshông,床,duplicate
tshn̂g,床,duplicate
sū,序,duplicate
sī,序,duplicate
sī,序,duplicate
tué,底,duplicate
té,底,duplicate
kenn,庚,duplicate
kinn,庚,duplicate
king,庚,duplicate
kenn,庚,duplicate
hú,府,duplicate
tōo,度,duplicate
khòo,庫,duplicate
tiânn,庭,duplicate
tîng,庭,duplicate
tiânn,庭,duplicate
sù,庶,duplicate
khng,康,duplicate
khong,康,duplicate
khng,康,duplicate
tô,庹,duplicate
jú,庾,duplicate
liâm,廉,duplicate
liāu,廖,duplicate
tû,廚,duplicate
tôo,廚,duplicate
kuínn,廣,duplicate
kńg,廣,duplicate
kóng,廣,duplicate
kńg,廣,duplicate
lû,廬,duplicate
thing,廳,duplicate
thiann,廳,duplicate
iân,延,duplicate
kiàn,建,duplicate
lōng,弄,duplicate
lāng,弄,duplicate
i̍k,弋,duplicate
sik,式,duplicate
sit,式,duplicate
king,弓,duplicate
kiong,弓,duplicate
king,弓,duplicate
ín,引,duplicate
hut,弗,duplicate
hông,弘,duplicate
tē,弟,duplicate
tī,弟,duplicate
hiân,弦,duplicate
bí,弭,duplicate
tionn,張,duplicate
tiunn,張,duplicate
tiong,張,duplicate
tiunn,張,duplicate
tiunn-liāu,張廖,duplicate
tiunn-lí,張李,duplicate
tiunn-kán,張簡,duplicate
tiunn-khóo,張許,duplicate
kiâng,強,duplicate
kiông,強,duplicate
kióng,強,duplicate
kiông,强,duplicate
pi̍t,弼,duplicate
tân,彈,duplicate
tān,彈,duplicate
tuânn,彈,duplicate
tuānn,彈,duplicate
mí,彌,duplicate
mí,彌,duplicate
giān,彥,duplicate
gān,彥,duplicate
giān,彦,duplicate
gān,彦,duplicate
piu,彪,duplicate
phênn,彭,duplicate
phînn,彭,duplicate
phîng,彭,duplicate
phênn,彭,duplicate
íng,影,duplicate
iánn,影,duplicate
i̍k,役,duplicate
ia̍h,役,duplicate
pí,彼,duplicate
óng,往,duplicate
íng,往,duplicate
thāi,待,duplicate
tāi,待,duplicate
lu̍t,律,duplicate
āu,後,duplicate
hiō,後,duplicate
hōo,後,duplicate
hāu,後,duplicate
āu,後,duplicate
āu-piah,後壁,duplicate
āu-ia̍h,後驛,duplicate
tshî,徐,duplicate
tôo,徒,duplicate
tik,得,duplicate
tit,得,duplicate
tik,得,duplicate
tit,得,duplicate
khiā,徛,duplicate
tsiông,從,duplicate
tshiong,從,duplicate
tsiông,從,duplicate
tsîng,從,duplicate
ho̍k,復,duplicate
ting,徵,duplicate
tin,徵,duplicate
tik,德,duplicate
hui,徽,duplicate
sim,心,duplicate
pit,必,duplicate
pit,必,duplicate
jím,忍,duplicate
lún,忍,duplicate
tsì,志,duplicate
bông,忙,duplicate
bâng,忙,duplicate
thiám,忝,duplicate
tiong,忠,duplicate
liām,念,duplicate
him,忻,duplicate
hut,忽,duplicate
khòo,怐,duplicate
su,思,duplicate
su,思,duplicate
si,思,duplicate
î,怡,duplicate
sènn,性,duplicate
sìnn,性,duplicate
sìng,性,duplicate
sènn,性,duplicate
kuài,怪,duplicate
kuè,怪,duplicate
khiap,怯,duplicate
hîng,恆,duplicate
hóng,恍,duplicate
huánn,恍,duplicate
hîng,恒,duplicate
hūn,恨,duplicate
hīn,恨,duplicate
in,恩,duplicate
un,恩,duplicate
un,恩,duplicate
in,恩,duplicate
kiong,恭,duplicate
sik,息,duplicate
sit,息,duplicate
sik,息,duplicate
sit,息,duplicate
ia̍t,悅,duplicate
ua̍t,悅,duplicate
hué,悔,duplicate
huí,悔,duplicate
gōo,悟,duplicate
ngōo,悟,duplicate
iu,悠,duplicate
lín,您,duplicate
pi,悲,duplicate
tsîng,情,duplicate
tsiânn,情,duplicate
sik,惜,duplicate
sioh,惜,duplicate
huī,惠,duplicate
tō,惰,duplicate
tuānn,惰,duplicate
ló,惱,duplicate
lóo,惱,duplicate
náu,惱,duplicate
hún,惲,duplicate
sióng,想,duplicate
siūnn,想,duplicate
ì,意,duplicate
ài,愛,duplicate
khái,愷,duplicate
tsû,慈,duplicate
sīn,慎,duplicate
tso,慒,duplicate
bōo,慕,duplicate
khìng,慶,duplicate
tsheh,慼,duplicate
tshueh,慼,duplicate
liân,憐,duplicate
lîn,憐,duplicate
pîn,憑,duplicate
pîng,憑,duplicate
pîn,憑,duplicate
ham,憨,duplicate
tóng,懂,duplicate
táng,懂,duplicate
ing,應,duplicate
ìng,應,duplicate
ing,應,duplicate
ìng,應,duplicate
ìn,應,duplicate
lán,懶,duplicate
nuā,懶,duplicate
hiân,懸,duplicate
kuân,懸,duplicate
luân,戀,duplicate
ko,戈,duplicate
jiông,戎,duplicate
sîng,成,duplicate
sîng,成,duplicate
siânn,成,duplicate
tshiânn,成,duplicate
tsiânn,成,duplicate
sîng-kong,成功,duplicate
ngóo,我,duplicate
guá,我,duplicate
hi̍k,或,duplicate
tshik,戚,duplicate
khiat,戛,duplicate
tship,戢,duplicate
tsiàn,戰,duplicate
hì,戲,duplicate
tè,戴,duplicate
tài,戴,duplicate
tè,戴,duplicate
tì,戴,duplicate
hōo,戶,duplicate
pâng,房,duplicate
pông,房,duplicate
pâng,房,duplicate
sé,所,duplicate
sóo,所,duplicate
pián,扁,duplicate
pínn,扁,duplicate
siàn,扇,duplicate
sìnn,扇,duplicate
hōo,扈,duplicate
siú,手,duplicate
tshiú,手,duplicate
tsâi,才,duplicate
tsat,扎,duplicate
tánn,打,duplicate
thok,托,duplicate
thuh,托,duplicate
kong,扛,duplicate
kng,扛,duplicate
liú,扭,duplicate
ngiú,扭,duplicate
niú,扭,duplicate
láu,扭,duplicate
hû,扶,duplicate
hû,扶,duplicate
phôo,扶,duplicate
phi,批,duplicate
phue,批,duplicate
sîng,承,duplicate
sîng,承,duplicate
sîn,承,duplicate
tshau,抄,duplicate
kuat,抉,duplicate
pé,把,duplicate
pá,把,duplicate
pé,把,duplicate
tsiat,折,duplicate
tsik,折,duplicate
tsi̍h,折,duplicate
tsiat,折,duplicate
tsi̍h,折,duplicate
phāu,抱,duplicate
phō,抱,duplicate
tí,抵,duplicate
té,抵,duplicate
ap,押,duplicate
ah,押,duplicate
khioh-gín-á,抾囡仔,duplicate
hut,拂,duplicate
liap,拉,duplicate
lia̍p,拉,duplicate
la,拉,duplicate
hú,拊,duplicate
phau,拋,duplicate
pha,拋,duplicate
puānn,拌,duplicate
phik,拍,duplicate
phah,拍,duplicate
lîng,拎,duplicate
kū,拒,duplicate
kī,拒,duplicate
thok,拓,duplicate
pua̍t,拔,duplicate
pue̍h,拔,duplicate
pui̍h,拔,duplicate
pua̍t,拔,duplicate
pua̍h,拔,duplicate
pue̍h,拔,duplicate
thua,拖,duplicate
tsio,招,duplicate
tsiau,招,duplicate
tsio,招,duplicate
pài,拜,duplicate
kióng,拱,duplicate
kuân,拳,duplicate
kûn,拳,duplicate
hia̍p,拹,duplicate
si̍p,拾,duplicate
ná,拿,duplicate
tshî,持,duplicate
tî,持,duplicate
tsí,指,duplicate
kí,指,duplicate
tsíng,指,duplicate
jû,挐,duplicate
thiau,挑,duplicate
thio,挑,duplicate
ai,挨,duplicate
e,挨,duplicate
lô,挪,duplicate
ná,挪,duplicate
tsín,振,duplicate
tín,振,duplicate
tsín,振,duplicate
tín,振,duplicate
ip,挹,duplicate
thíng,挺,duplicate
thánn,挺,duplicate
lua̍ih-á,捋仔,duplicate
bat,捌,duplicate
tēnn,捏,duplicate
tīnn,捏,duplicate
tsūn,捘,duplicate
ńg,捥,duplicate
tsia̍p,捷,duplicate
tsia̍t,捷,duplicate
sut,捽,duplicate
sàu,掃,duplicate
sò,掃,duplicate
sòo,掃,duplicate
sò,掃,duplicate
sàu,掃,duplicate
tuah,掇,duplicate
tsiónn,掌,duplicate
tsiúnn,掌,duplicate
tsiáng,掌,duplicate
tsióng,掌,duplicate
tsiúnn,掌,duplicate
pâi,排,duplicate
khian,掔,duplicate
kuà,掛,duplicate
khuà,掛,duplicate
lio̍k,掠,duplicate
lia̍h,掠,duplicate
tshiat,掣,duplicate
tshuah,掣,duplicate
tsih,接,duplicate
tsiap,接,duplicate
tsih,接,duplicate
thui,推,duplicate
tshui,推,duplicate
the,推,duplicate
am,掩,duplicate
ng,掩,duplicate
tshòo,措,duplicate
pué,掰,duplicate
kán,揀,duplicate
kíng,揀,duplicate
bok,揍,duplicate
biâu,描,duplicate
biô,描,duplicate
thê,提,duplicate
the̍h,提,duplicate
tshap,插,duplicate
tshah,插,duplicate
iâng,揚,duplicate
iông,揚,duplicate
huān,換,duplicate
uānn,換,duplicate
ok,握,duplicate
ak,握,duplicate
tshuí,揣,duplicate
tshuē,揣,duplicate
tshē,揣,duplicate
tshi̍h,揤,duplicate
khiat,揭,duplicate
tia̍p,揲,duplicate
phāinn,揹,duplicate
sún,損,duplicate
sńg,損,duplicate
iâu,搖,duplicate
iô,搖,duplicate
khiú,搝,duplicate
me,搣,duplicate
mi,搣,duplicate
puan,搬,duplicate
puann,搬,duplicate
tah,搭,duplicate
tap,搭,duplicate
tap,搭,duplicate
tah,搭,duplicate
tshióng,搶,duplicate
tshiúnn,搶,duplicate
kòng,摃,duplicate
piànn,摒,duplicate
tik,摘,duplicate
tiah,摘,duplicate
môo,摩,duplicate
sat,撒,duplicate
sat,撒,duplicate
suah,撒,duplicate
kiāu,撟,duplicate
thiat,撤,duplicate
puat,撥,duplicate
puah,撥,duplicate
tshiâu,撨,duplicate
liâu,撩,duplicate
bú,撫,duplicate
hu,撫,duplicate
kiāu,撬,duplicate
pòo,播,duplicate
hám,撼,duplicate
tòng,擋,duplicate
tshau,操,duplicate
tsho,操,duplicate
tshau,操,duplicate
tam,擔,duplicate
tann,擔,duplicate
tànn,擔,duplicate
phia̍k,擗,duplicate
khok,擴,duplicate
lu,攄,duplicate
gia̍h,攑,duplicate
lân,攔,duplicate
nuâ,攔,duplicate
tshiám,攕,duplicate
giāng,攘,duplicate
jiāng,攘,duplicate
than,攤,duplicate
thuann,攤,duplicate
ki,支,duplicate
tsi,支,duplicate
ki,支,duplicate
iû,攸,duplicate
kué,改,duplicate
ké,改,duplicate
hòng,放,duplicate
pàng,放,duplicate
hāu,效,duplicate
bín,敏,duplicate
ngôo,敖,duplicate
kà,教,duplicate
kàu,教,duplicate
kàu,教,duplicate
kà,教,duplicate
kám,敢,duplicate
kánn,敢,duplicate
sàn,散,duplicate
sán,散,duplicate
suànn,散,duplicate
suánn,散,duplicate
tun,敦,duplicate
kìng,敬,duplicate
sòo,數,duplicate
siàu,數,duplicate
bûn,文,duplicate
hui,斐,duplicate
tió,斗,duplicate
táu,斗,duplicate
tóo,斗,duplicate
tóo,斗,duplicate
táu,斗,duplicate
siâ,斜,duplicate
tshiâ,斜,duplicate
hú,斧,duplicate
póo,斧,duplicate
tsám,斬,duplicate
tsánn,斬,duplicate
su,斯,duplicate
sin,新,duplicate
tuàn,斷,duplicate
tuān,斷,duplicate
tn̄g,斷,duplicate
png,方,duplicate
puinn,方,duplicate
hong,方,duplicate
hng,方,duplicate
png,方,duplicate
i,於,duplicate
u,於,duplicate
si,施,duplicate
pông,旁,duplicate
tsian,旃,duplicate
lú,旅,duplicate
lí,旅,duplicate
suân,旋,duplicate
suan,旋,duplicate
tsn̄g,旋,duplicate
gi̍t,日,duplicate
ji̍t,日,duplicate
li̍t,日,duplicate
tuànn,旦,duplicate
tàn,旦,duplicate
tàn,旦,duplicate
tuànn,旦,duplicate
hiok,旭,duplicate
hān,旱,duplicate
huānn,旱,duplicate
uānn,旱,duplicate
ōng,旺,duplicate
bûn,旻,duplicate
gông,昂,duplicate
khun,昆,duplicate
tshiang,昌,duplicate
tshiong,昌,duplicate
bîng,明,duplicate
bîng,明,duplicate
miâ,明,duplicate
mê,明,duplicate
hun,昏,duplicate
hng,昏,duplicate
ia̍h,易,duplicate
i̍k,易,duplicate
ia̍h,易,duplicate
sik,昔,duplicate
tshenn,星,duplicate
tshinn,星,duplicate
sing,星,duplicate
tshenn,星,duplicate
iòng,映,duplicate
ìng,映,duplicate
tshun,春,duplicate
tsiau,昭,duplicate
sī,是,duplicate
tshióng,昶,duplicate
tiâu,晁,duplicate
sî,時,duplicate
tsìn,晉,duplicate
tsìn,晋,duplicate
àn,晏,duplicate
àn,晏,duplicate
uànn,晏,duplicate
buán,晚,duplicate
muí,晚,duplicate
mńg,晚,duplicate
buán,晚,duplicate
mńg,晚,duplicate
tiù,晝,duplicate
tiù,晝,duplicate
tàu,晝,duplicate
poo,晡,duplicate
gōo,晤,duplicate
ngōo,晤,duplicate
tsè,晬,duplicate
phóo,普,duplicate
kíng,景,duplicate
tsênn,晴,duplicate
tsîng,晴,duplicate
tsînn,晴,duplicate
tsîng,晴,duplicate
tsênn,晴,duplicate
tsing,晶,duplicate
tsinn,晶,duplicate
tì,智,duplicate
nê,晾,duplicate
sí,暑,duplicate
sú,暑,duplicate
thiàng,暢,duplicate
thiòng,暢,duplicate
bōo,暮,duplicate
pō,暴,duplicate
po̍k,暴,duplicate
siām,暹,duplicate
li̍k,曆,duplicate
la̍h,曆,duplicate
hiáu,曉,duplicate
sū,曙,duplicate
iāu,曜,duplicate
pho̍k,曝,duplicate
pha̍k,曝,duplicate
khòng,曠,duplicate
lóng,曩,duplicate
khiau,曲,duplicate
khiok,曲,duplicate
khik,曲,duplicate
kenn,更,duplicate
king,更,duplicate
kinn,更,duplicate
king,更,duplicate
kenn,更,duplicate
hat,曷,duplicate
si,書,duplicate
su,書,duplicate
tsu,書,duplicate
su,書,duplicate
tsu,書,duplicate
tsô,曹,duplicate
tsôo,曹,duplicate
bān,曼,duplicate
tsan,曾,duplicate
tsing,曾,duplicate
tsan,曾,duplicate
kuè,會,duplicate
ē,會,duplicate
ge̍h,月,duplicate
gue̍h,月,duplicate
gua̍t,月,duplicate
gue̍h,月,duplicate
ge̍h-bâi,月眉,duplicate
gue̍h-bâi,月眉,duplicate
ū,有,duplicate
iú,有,duplicate
ū,有,duplicate
iú-ìng-kong,有應公,duplicate
pîng,朋,duplicate
ho̍k,服,duplicate
lóng,朗,duplicate
lóng,朗,duplicate
láng,朗,duplicate
bōng,望,duplicate
bōng,望,duplicate
bāng,望,duplicate
tiau,朝,duplicate
ba̍k,木,duplicate
bo̍k,木,duplicate
ba̍k,木,duplicate
bī,未,duplicate
buē,未,duplicate
bua̍h,末,duplicate
bua̍t,末,duplicate
bua̍h,末,duplicate
pún,本,duplicate
pńg,本,duplicate
pún,本,duplicate
pńg,本,duplicate
tsat,札,duplicate
tsu̍t,朮,duplicate
tsu,朱,duplicate
phok,朴,duplicate
tó,朶,duplicate
ki,机,duplicate
tshù,朿,duplicate
kan,杆,duplicate
kuainn,杆,duplicate
kuann,杆,duplicate
sam,杉,duplicate
lí,李,duplicate
tshun,村,duplicate
tiōng,杖,duplicate
thn̄g,杖,duplicate
tōo,杜,duplicate
kí,杞,duplicate
sok,束,duplicate
guân,杬,duplicate
hâng,杭,duplicate
huì,杮,duplicate
phuè,杮,duplicate
phè,杮,duplicate
tang,東,duplicate
tong,東,duplicate
tong,東,duplicate
tang,東,duplicate
tang-khu,東區,duplicate
hó,杲,duplicate
kó,杲,duplicate
liú,杻,duplicate
siông,松,duplicate
siông,松,duplicate
tshîng,松,duplicate
pán,板,duplicate
pî,枇,duplicate
pî,枇,duplicate
óng,枉,duplicate
pang,枋,duplicate
lîm,林,duplicate
lîm,林,duplicate
nâ,林,duplicate
kó,果,duplicate
kóo,果,duplicate
kó,果,duplicate
kué,果,duplicate
tsi,枝,duplicate
ki,枝,duplicate
kuái,枴,duplicate
kuáinn,枴,duplicate
kà,架,duplicate
kè,架,duplicate
ka,枷,duplicate
kê,枷,duplicate
pìng,柄,duplicate
pènn,柄,duplicate
peh,柏,duplicate
pik,柏,duplicate
peh,柏,duplicate
bóo,某,duplicate
kam,柑,duplicate
tshit,柒,duplicate
jiám,染,duplicate
ní,染,duplicate
giû,柔,duplicate
jiû,柔,duplicate
liû,柔,duplicate
tsià,柘,duplicate
tsa,查,duplicate
tse,查,duplicate
tsa,查,duplicate
tsa,查,duplicate
kua,柯,duplicate
kua,柯,duplicate
tsū,柱,duplicate
thiāu,柱,duplicate
liú,柳,duplicate
tshâ,柴,duplicate
tshâ-se,柴梳,duplicate
sa,柵,duplicate
la̍t,栗,duplicate
li̍k,栗,duplicate
la̍t,栗,duplicate
hāu,校,duplicate
tsu,株,duplicate
tu,株,duplicate
hi̍k,核,duplicate
hu̍t,核,duplicate
kin,根,duplicate
kun,根,duplicate
keh,格,duplicate
kik,格,duplicate
keh,格,duplicate
kuì,桂,duplicate
thô,桃,duplicate
thô,桃,duplicate
tô,桃,duplicate
khong,框,duplicate
khing,框,duplicate
àn,案,duplicate
uànn,案,duplicate
thâng,桐,duplicate
tông,桐,duplicate
tâng,桐,duplicate
song,桑,duplicate
song,桑,duplicate
sng,桑,duplicate
huân,桓,duplicate
pue,桮,duplicate
kak,桷,duplicate
niôo,梁,duplicate
niû,梁,duplicate
muî,梅,duplicate
muî,梅,duplicate
muê,梅,duplicate
kíng,梗,duplicate
kénn,梗,duplicate
sau,梢,duplicate
gôo,梧,duplicate
ngôo,梧,duplicate
lâi,梨,duplicate
lê,梨,duplicate
lê,梨,duplicate
lâi,梨,duplicate
so,梭,duplicate
the,梯,duplicate
thui,梯,duplicate
huān,梵,duplicate
biân,棉,duplicate
mî,棉,duplicate
biân,棉,duplicate
mî,棉,duplicate
kî,棋,duplicate
pâi,棑,duplicate
tsó,棗,duplicate
kik,棘,duplicate
pîng,棚,duplicate
pênn,棚,duplicate
tàng,棟,duplicate
tòng,棟,duplicate
tòng,棟,duplicate
tàng,棟,duplicate
sim,森,duplicate
som,森,duplicate
kuan,棺,duplicate
kuann,棺,duplicate
si̍t,植,duplicate
tsui,椎,duplicate
tsiau,椒,duplicate
tsio,椒,duplicate
thun,椿,duplicate
tshun,椿,duplicate
iônn,楊,duplicate
iûnn,楊,duplicate
iông,楊,duplicate
iûnn,楊,duplicate
hong,楓,duplicate
png,楓,duplicate
hong,楓,duplicate
png,楓,duplicate
seh,楔,duplicate
kīng,楗,duplicate
tshóo,楚,duplicate
liān,楝,duplicate
līng,楝,duplicate
lâm,楠,duplicate
gia̍p,業,duplicate
tsú,楮,duplicate
tóo,楮,duplicate
îng,楹,duplicate
ênn,楹,duplicate
ká,榎,duplicate
lông,榔,duplicate
nn̂g,榔,duplicate
iông,榕,duplicate
tshîng,榕,duplicate
póng,榜,duplicate
pńg,榜,duplicate
îng,榮,duplicate
thap,榻,duplicate
thah,榻,duplicate
huâi,槐,duplicate
ga̍k,樂,duplicate
huân,樊,duplicate
liông,樑,duplicate
niû,樑,duplicate
lâu,樓,duplicate
phiau,標,duplicate
piau,標,duplicate
pio,標,duplicate
phiau,標,duplicate
piau,標,duplicate
pio,標,duplicate
tsiang,樟,duplicate
tsiong,樟,duplicate
tsionn,樟,duplicate
tsiunn,樟,duplicate
tsiong,樟,duplicate
tsiunn,樟,duplicate
iōng,樣,duplicate
iūnn,樣,duplicate
tsiâu,樵,duplicate
phok,樸,duplicate
phok,樸,duplicate
phoh,樸,duplicate
tshiū,樹,duplicate
sū,樹,duplicate
tshiū,樹,duplicate
tshiū-nâ,樹林,duplicate
kan,橄,duplicate
kám,橄,duplicate
kann,橄,duplicate
kiô,橋,duplicate
kiâu,橋,duplicate
kiô,橋,duplicate
kiô-thâu,橋頭,duplicate
ki,機,duplicate
kui,機,duplicate
ki,機,duplicate
kui,機,duplicate
huâinn,橫,duplicate
huînn,橫,duplicate
hîng,橫,duplicate
hîng,橫,duplicate
huâinn,橫,duplicate
tân,檀,duplicate
tuânn,檀,duplicate
tshat,檫,duplicate
ing,櫻,duplicate
lân,欄,duplicate
nuâ,欄,duplicate
tsâng,欉,duplicate
khuân,權,duplicate
kuân,權,duplicate
luân,欒,duplicate
lám,欖,duplicate
ná,欖,duplicate
tshù,次,duplicate
beh,欲,duplicate
bueh,欲,duplicate
khim,欽,duplicate
khuán,款,duplicate
khuánn,款,duplicate
khám,歁,duplicate
ko,歌,duplicate
koo,歌,duplicate
kua,歌,duplicate
ko,歌,duplicate
kua,歌,duplicate
au,歐,duplicate
io,歐,duplicate
au,歐,duplicate
huan,歡,duplicate
huann,歡,duplicate
tsiànn,正,duplicate
tsìng,正,duplicate
tsiànn,正,duplicate
tsìng-gī,正義,duplicate
pōo,步,duplicate
bú,武,duplicate
huè,歲,duplicate
hè,歲,duplicate
suè,歲,duplicate
suè,歲,duplicate
huè,歲,duplicate
li̍k,歷,duplicate
sú,死,duplicate
sí,死,duplicate
tsân,殘,duplicate
tshân,殘,duplicate
tsuânn,殘,duplicate
sû,殳,duplicate
tuān,段,duplicate
tuān,段,duplicate
tuānn,段,duplicate
in,殷,duplicate
un,殷,duplicate
in,殷,duplicate
khok,殼,duplicate
khak,殼,duplicate
tiān,殿,duplicate
áu,毆,duplicate
bû,毋,duplicate
bió,母,duplicate
bóo,母,duplicate
bió,母,duplicate
bú,母,duplicate
bó,母,duplicate
muí,每,duplicate
to̍k,毒,duplicate
to̍k,毒,duplicate
thāu,毒,duplicate
pí,比,duplicate
môo,毛,duplicate
môo,毛,duplicate
mn̂g,毛,duplicate
moo,毛,duplicate
kiû,毬,duplicate
bîn-tso̍k,民族,duplicate
khì,氣,duplicate
khuì,氣,duplicate
tsuí,水,duplicate
suí,水,duplicate
tsuí,水,duplicate
íng,永,duplicate
kiû,求,duplicate
hān,汗,duplicate
hān,汗,duplicate
kuānn,汗,duplicate
ù,汙,duplicate
jú,汝,duplicate
lú,汝,duplicate
kang,江,duplicate
tî,池,duplicate
bi̍k,汨,duplicate
ang,汪,duplicate
ong,汪,duplicate
thuā,汰,duplicate
khip,汲,duplicate
piān,汴,duplicate
bûn,汶,duplicate
būn,汶,duplicate
ak,沃,duplicate
sím,沈,duplicate
tîm,沉,duplicate
tiâm,沉,duplicate
bo̍k,沐,duplicate
ta̍p,沓,duplicate
ta̍uh,沓,duplicate
bi̍t,沕,duplicate
sua,沙,duplicate
sa,沙,duplicate
se,沙,duplicate
sua,沙,duplicate
sua-lūn,沙崙,duplicate
phài,沛,duplicate
phe̍h,沫,duplicate
hô,河,duplicate
iû,油,duplicate
tī,治,duplicate
tsuânn,泉,duplicate
tsuân,泉,duplicate
tsuânn,泉,duplicate
po̍k,泊,duplicate
ám,泔,duplicate
huat,法,duplicate
phàu,泡,duplicate
phò,泡,duplicate
pho,波,duplicate
khip,泣,duplicate
tsù,注,duplicate
tù,注,duplicate
thài,泰,duplicate
iônn,洋,duplicate
iûnn,洋,duplicate
iông,洋,duplicate
iûnn,洋,duplicate
ho̍k,洑,duplicate
sá,洒,duplicate
sè,洒,duplicate
sué,洗,duplicate
sé,洗,duplicate
lo̍k,洛,duplicate
tin,津,duplicate
tsin,津,duplicate
tsin,津,duplicate
tin,津,duplicate
âng,洪,duplicate
hông,洪,duplicate
âng,洪,duplicate
hua̍t,活,duplicate
ua̍h,活,duplicate
liû,流,duplicate
lâu,流,duplicate
uán,浣,duplicate
uān,浣,duplicate
phóo,浦,duplicate
hō,浩,duplicate
hōo,浩,duplicate
phû,浮,duplicate
hû,浮,duplicate
phû,浮,duplicate
io̍k,浴,duplicate
i̍k,浴,duplicate
hái,海,duplicate
hái-kháu,海口,duplicate
hái-suànn,海線,duplicate
thôo,涂,duplicate
tôo,涂,duplicate
tôo,涂,duplicate
thôo,涂,duplicate
suè,涗,duplicate
hâm,涵,duplicate
âm,涵,duplicate
hâm,涵,duplicate
âm,涵,duplicate
khok,涸,duplicate
liâng,涼,duplicate
niû,涼,duplicate
lîm,淋,duplicate
lâm,淋,duplicate
siok,淑,duplicate
tām,淡,duplicate
tām,淡,duplicate
tānn,淡,duplicate
khàm,淦,duplicate
tsīng,淨,duplicate
lîng,淩,duplicate
sûn,淳,duplicate
ian,淵,duplicate
tshián,淺,duplicate
tshián,淺,duplicate
khín,淺,duplicate
thiam,添,duplicate
thinn,添,duplicate
tshinn,清,duplicate
tshing,清,duplicate
tshinn,清,duplicate
tshing-tsuí,清水,duplicate
tsú,渚,duplicate
kû,渠,duplicate
tōo,渡,duplicate
ak,渥,duplicate
tè,渧,duplicate
káng-kînn,港墘,duplicate
khat,渴,duplicate
khuah,渴,duplicate
iû,游,duplicate
bî,湄,duplicate
ôo,湖,duplicate
siong,湘,duplicate
tām,湛,duplicate
ióng,湧,duplicate
íng,湧,duplicate
thng,湯,duplicate
thong,湯,duplicate
thng,湯,duplicate
guân,源,duplicate
koo,溝,duplicate
kau,溝,duplicate
phóo,溥,duplicate
un,溫,duplicate
sok,溯,duplicate
sòo,溯,duplicate
